T_REC,USFLUX,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,TOTUSJZ,MEANALP,MEANJZH,TOTUSJH,ABSNJZH,SAVNCPP,MEANPOT,TOTPOT,MEANSHR,SHRGT45,ERRVF,ERRGAM,ERRBT,ERRBZ,ERRBH,ERRJZ,ERRUSI,ERRALP,ERRMIH,ERRUSI,ERRTAI,ERRJHT,ERRMPOT,ERRTPOT,ERRMSHA
2010.07.21_02:00:00_TAI,   3.3303000e+22,       36.400000,       85.094000,       91.680000,       42.398000,    -0.017610020,   3.4976990e+13,    0.0085375300,    0.0035561400,       1868.8790,       167.44400,   1.2775830e+13,       6117.0690,   3.8253880e+23,       30.512000,       18.134000,   9.2409050e+18,     0.017000000,      0.10000000,      0.10600000,     0.091000000,     0.028450590,   1.7791940e+11,   0.00052463000,   0.00021853000,   1.7791940e+11,       10.290000,   7.2759220e+11,       4.9409230,   3.0898700e+20,       0.0000000
2010.07.21_02:12:00_TAI,   3.3299470e+22,       36.506000,       85.122000,       91.312000,       42.393000,     0.044066370,   3.4729550e+13,    0.0089291600,    0.0037128900,       1870.0500,       175.06300,   1.4051440e+13,       6181.1210,   3.8704510e+23,       30.721000,       18.787000,   9.2867150e+18,     0.017000000,      0.10000000,      0.10600000,     0.090000000,     0.028462730,   1.7822600e+11,   0.00052342000,   0.00021766000,   1.7822600e+11,       10.263000,   7.2885950e+11,       5.0267330,   3.1476040e+20,       0.0000000
2010.07.21_02:24:00_TAI,   3.3477760e+22,       36.415000,       84.948000,       91.400000,       42.590000,     0.036408490,   3.5539840e+13,    0.0096836700,    0.0039932400,       1915.5990,       190.06600,   1.4749510e+13,       6138.1700,   3.8799950e+23,       30.742000,       18.426000,   9.3703290e+18,     0.017000000,      0.10000000,      0.10600000,     0.091000000,     0.028520400,   1.8028010e+11,   0.00053072000,   0.00021886000,   1.8028010e+11,       10.417000,   7.3727380e+11,       5.0391260,   3.1852790e+20,       0.0000000
2010.07.21_02:36:00_TAI,   3.3310430e+22,       36.309000,       85.200000,       91.534000,       42.571000,     0.031174840,   3.4282010e+13,    0.0093137500,    0.0039026200,       1874.6950,       183.07200,   1.4367260e+13,       6190.6860,   3.8567080e+23,       30.601000,       18.303000,   9.3235100e+18,     0.017000000,      0.10200000,      0.10700000,     0.093000000,     0.028975500,   1.8051320e+11,   0.00053667000,   0.00022488000,   1.8051320e+11,       10.549000,   7.3824040e+11,       5.1427820,   3.2038790e+20,       0.0000000
2010.07.21_02:48:00_TAI,   3.3493660e+22,       36.510000,       85.541000,       92.339000,       42.632000,    -0.017880320,   3.5211610e+13,    0.0085592200,    0.0035841200,       1923.1060,       169.42800,   1.3903400e+13,       6155.9720,   3.8649230e+23,       30.847000,       18.748000,   9.3538710e+18,     0.017000000,      0.10200000,      0.10700000,     0.093000000,     0.028909740,   1.8150490e+11,   0.00053432000,   0.00022375000,   1.8150490e+11,       10.577000,   7.4230960e+11,       5.1308600,   3.2213230e+20,       0.0000000
2010.07.21_03:00:00_TAI,   3.3314750e+22,       36.498000,       85.885000,       92.540000,       42.985000,    0.0052070400,   3.5214270e+13,    0.0088810000,    0.0037342100,       1913.1820,       175.04900,   1.3822920e+13,       6198.3000,   3.8589010e+23,       30.686000,       18.526000,   9.3226610e+18,     0.017000000,      0.10200000,      0.10700000,     0.094000000,     0.029151680,   1.8149080e+11,   0.00053170000,   0.00022357000,   1.8149080e+11,       10.480000,   7.4226490e+11,       5.1668290,   3.2167340e+20,       0.0000000
2010.07.21_03:12:00_TAI,   3.3506300e+22,       36.079000,       86.783000,       93.614000,       43.546000,     0.063893910,   3.5998630e+13,    0.0088724300,    0.0037711900,       1964.2640,       176.03200,   1.3245180e+13,       6171.1150,   3.8255040e+23,       30.276000,       17.574000,   9.3672540e+18,     0.017000000,      0.10400000,      0.10800000,     0.095000000,     0.029420360,   1.8237820e+11,   0.00053713000,   0.00022831000,   1.8237820e+11,       10.657000,   7.4590710e+11,       5.1234560,   3.1760550e+20,       0.0000000
2010.07.21_03:24:00_TAI,   3.3530160e+22,       35.979000,       87.396000,       95.135000,       43.808000,    0.0074611900,   3.5827540e+13,    0.0074652500,    0.0031908600,       1963.5520,       148.82800,   1.1148350e+13,       6104.2010,   3.7813470e+23,       30.278000,       17.284000,   9.2609300e+18,     0.017000000,      0.10300000,      0.10700000,     0.094000000,     0.029173770,   1.8072170e+11,   0.00053259000,   0.00022765000,   1.8072170e+11,       10.618000,   7.3914460e+11,       4.9937090,   3.0934340e+20,       0.0000000
2010.07.21_03:36:00_TAI,   3.3518910e+22,       36.285000,       88.128000,       95.919000,       44.312000,     0.015946570,   3.6491710e+13,    0.0075869200,    0.0032399200,       1989.7440,       151.37300,   1.1900330e+13,       6121.6100,   3.7983110e+23,       30.581000,       17.849000,   9.4286440e+18,     0.017000000,      0.10400000,      0.10900000,     0.095000000,     0.029583340,   1.8355750e+11,   0.00053210000,   0.00022724000,   1.8355750e+11,       10.617000,   7.5075500e+11,       5.1112210,   3.1713890e+20,       0.0000000
2010.07.21_03:48:00_TAI,   3.3228180e+22,       36.473000,       88.851000,       96.946000,       44.510000,    0.0030928400,   3.5899370e+13,    0.0081846400,    0.0035603600,       1978.0320,       163.30300,   1.2564680e+13,       6240.6590,   3.8016460e+23,       30.697000,       18.140000,   9.2935700e+18,     0.017000000,      0.10500000,      0.10900000,     0.096000000,     0.029941200,   1.8239390e+11,   0.00053857000,   0.00023429000,   1.8239390e+11,       10.746000,   7.4600800e+11,       5.3092270,   3.2342420e+20,       0.0000000
2010.07.21_04:00:00_TAI,   3.3062030e+22,       36.443000,       88.730000,       96.550000,       44.158000,   -0.0074614800,   3.5445230e+13,    0.0083069700,    0.0036323300,       1951.6120,       165.18400,   1.2134710e+13,       6283.1670,   3.7946650e+23,       30.797000,       18.306000,   9.4081540e+18,     0.017000000,      0.10600000,      0.11100000,     0.098000000,     0.030561630,   1.8457430e+11,   0.00054313000,   0.00023750000,   1.8457430e+11,       10.801000,   7.5493740e+11,       5.4522030,   3.2928110e+20,       0.0000000
2010.07.21_04:12:00_TAI,   3.2935940e+22,       36.479000,       89.735000,       96.802000,       44.753000,   -0.0039705500,   3.5687590e+13,    0.0094066400,    0.0041408400,       1973.7040,       186.61100,   1.4098900e+13,       6355.7860,   3.8040010e+23,       30.778000,       18.419000,   9.3722550e+18,     0.017000000,      0.10700000,      0.11200000,     0.099000000,     0.030772520,   1.8417660e+11,   0.00054399000,   0.00023947000,   1.8417660e+11,       10.792000,   7.5332120e+11,       5.5007800,   3.2922710e+20,       0.0000000
2010.07.21_04:24:00_TAI,   3.2700670e+22,       36.799000,       89.474000,       96.904000,       44.657000,     0.022772880,   3.5338910e+13,    0.0080901000,    0.0035327700,       1942.3130,       159.21100,   1.1526650e+13,       6377.3720,   3.8169200e+23,       31.142000,       18.863000,   9.2832930e+18,     0.017000000,      0.10600000,      0.11100000,     0.098000000,     0.030456070,   1.8228260e+11,   0.00054178000,   0.00023659000,   1.8228260e+11,       10.662000,   7.4558460e+11,       5.4363610,   3.2537160e+20,       0.0000000
2010.07.21_04:36:00_TAI,   3.2545800e+22,       36.880000,       90.191000,       97.653000,       44.840000,     0.014177300,   3.5367940e+13,    0.0082998500,    0.0036549600,       1957.8310,       163.35900,   1.2694940e+13,       6417.4860,   3.8093960e+23,       31.064000,       19.102000,   9.1624000e+18,     0.017000000,      0.10700000,      0.11000000,     0.099000000,     0.030513270,   1.8112570e+11,   0.00054739000,   0.00024105000,   1.8112570e+11,       10.774000,   7.4086200e+11,       5.4419260,   3.2303080e+20,       0.0000000
2010.07.21_04:48:00_TAI,   3.2137890e+22,       37.128000,       90.261000,       97.974000,       45.104000,    -0.025777230,   3.5296950e+13,    0.0092911200,    0.0041085300,       1929.0700,       181.29700,   1.3957670e+13,       6518.3780,   3.8199410e+23,       31.488000,       20.013000,   9.2052660e+18,     0.017000000,      0.10800000,      0.11200000,      0.10000000,     0.031002180,   1.8168090e+11,   0.00055073000,   0.00024354000,   1.8168090e+11,       10.747000,   7.4314230e+11,       5.5576510,   3.2569300e+20,       0.0000000
2010.07.21_05:00:00_TAI,   3.1860150e+22,       36.992000,       90.748000,       98.346000,       45.678000,     0.068728890,   3.5074080e+13,    0.0097964700,    0.0043596400,       1922.7340,       189.65700,   1.4098750e+13,       6596.7000,   3.8115230e+23,       31.218000,       19.399000,   9.1086080e+18,     0.017000000,      0.10800000,      0.11300000,      0.10100000,     0.031168400,   1.8008870e+11,   0.00055512000,   0.00024705000,   1.8008870e+11,       10.748000,   7.3663780e+11,       5.6198270,   3.2470930e+20,       0.0000000
2010.07.21_05:12:00_TAI,   3.1493260e+22,       37.386000,       91.226000,       98.348000,       45.579000,     0.010465400,   3.4054700e+13,    0.0091538100,    0.0040831200,       1862.2330,       175.76600,   1.4003190e+13,       6700.2470,   3.8304200e+23,       31.626000,       20.122000,   9.0489210e+18,     0.017000000,      0.10900000,      0.11300000,      0.10100000,     0.031419790,   1.7962170e+11,   0.00056092000,   0.00025021000,   1.7962170e+11,       10.771000,   7.3473560e+11,       5.7256090,   3.2732360e+20,       0.0000000
2010.07.21_05:24:00_TAI,   3.1465100e+22,       37.218000,       92.079000,       99.880000,       46.098000,     0.016078530,   3.4439650e+13,    0.0098086800,    0.0044170900,       1880.4990,       188.74700,   1.4778390e+13,       6658.5480,   3.7786380e+23,       31.534000,       19.681000,   8.8480310e+18,     0.017000000,      0.10800000,      0.11100000,      0.10000000,     0.031007810,   1.7596520e+11,   0.00055742000,   0.00025103000,   1.7596520e+11,       10.727000,   7.1978580e+11,       5.6090490,   3.1830610e+20,       0.0000000
2010.07.21_05:36:00_TAI,   3.1485370e+22,       37.168000,       92.148000,       99.433000,       46.051000,    0.0036127300,   3.4776100e+13,     0.010296020,    0.0046279800,       1895.4230,       198.11500,   1.5437230e+13,       6638.0910,   3.7739060e+23,       31.427000,       19.666000,   8.8168460e+18,     0.017000000,      0.10700000,      0.11100000,      0.10000000,     0.030794100,   1.7507150e+11,   0.00055751000,   0.00025061000,   1.7507150e+11,       10.728000,   7.1613620e+11,       5.5637270,   3.1631050e+20,       0.0000000
2010.07.21_05:48:00_TAI,   3.1505670e+22,       36.904000,       92.253000,       99.502000,       46.302000,   -0.0038872700,   3.4900530e+13,    0.0096839900,    0.0043812200,       1924.2110,       186.73200,   1.5188110e+13,       6584.0080,   3.7267190e+23,       30.965000,       18.981000,   8.7618090e+18,     0.016000000,      0.10700000,      0.11100000,     0.099000000,     0.030802220,   1.7434860e+11,   0.00056360000,   0.00025499000,   1.7434860e+11,       10.868000,   7.1318450e+11,       5.5681000,   3.1516890e+20,       0.0000000
2010.07.21_06:00:00_TAI,   3.1378540e+22,       36.832000,       92.746000,       99.948000,       46.321000,    -0.015380650,   3.4847740e+13,    0.0093941600,    0.0042553800,       1923.3040,       180.59800,   1.3850860e+13,       6547.0740,   3.6903370e+23,       30.907000,       18.988000,   8.7173030e+18,     0.016000000,      0.10700000,      0.11000000,      0.10000000,     0.030736560,   1.7325030e+11,   0.00057019000,   0.00025829000,   1.7325030e+11,       10.962000,   7.0869710e+11,       5.5965380,   3.1545560e+20,    0.0010000000
2010.07.21_06:12:00_TAI,   3.1580180e+22,       37.077000,       91.513000,       98.750000,       45.954000,    0.0080551100,   3.5014740e+13,    0.0083528200,    0.0037083200,       1915.0270,       160.63300,   1.3591370e+13,       6429.0060,   3.6985790e+23,       31.050000,       18.936000,   8.7404460e+18,     0.016000000,      0.10500000,      0.10800000,     0.097000000,     0.030125310,   1.7330960e+11,   0.00057167000,   0.00025380000,   1.7330960e+11,       10.994000,   7.0894350e+11,       5.5159870,   3.1733240e+20,       0.0000000
2010.07.21_06:24:00_TAI,   3.1569560e+22,       37.200000,       91.413000,       98.383000,       46.042000,     0.021064920,   3.4935450e+13,    0.0085006400,    0.0037618800,       1917.5830,       163.32200,   1.3562940e+13,       6453.6770,   3.7211700e+23,       31.154000,       19.428000,   8.6015890e+18,     0.016000000,      0.10300000,      0.10600000,     0.095000000,     0.029619600,   1.7078570e+11,   0.00057198000,   0.00025313000,   1.7078570e+11,       10.989000,   6.9862290e+11,       5.4485600,   3.1416230e+20,       0.0000000
2010.07.21_06:36:00_TAI,   3.1731440e+22,       36.912000,       90.969000,       97.772000,       45.510000,    -0.041661010,   3.4864020e+13,    0.0085021300,    0.0037446200,       1922.3550,       163.63600,   1.3530480e+13,       6382.0120,   3.7040050e+23,       30.853000,       18.560000,   8.5520830e+18,     0.015000000,      0.10200000,      0.10500000,     0.095000000,     0.029354520,   1.7036840e+11,   0.00056892000,   0.00025057000,   1.7036840e+11,       10.950000,   6.9691810e+11,       5.4233960,   3.1476420e+20,       0.0000000
2010.07.21_06:48:00_TAI,   3.1893150e+22,       37.127000,       90.668000,       97.627000,       45.542000,     0.035314030,   3.5229650e+13,    0.0095220500,    0.0041296000,       1920.6230,       182.95000,   1.5288530e+13,       6322.6500,   3.7201030e+23,       31.022000,       18.718000,   8.5324820e+18,     0.016000000,      0.10000000,      0.10300000,     0.093000000,     0.028909700,   1.7009800e+11,   0.00056342000,   0.00024435000,   1.7009800e+11,       10.825000,   6.9581430e+11,       5.2826030,   3.1081630e+20,       0.0000000
2010.07.21_07:00:00_TAI,   3.2121040e+22,       37.180000,       90.298000,       97.302000,       45.498000,     0.016727140,   3.5837200e+13,    0.0093961800,    0.0040194600,       1958.7220,       180.97600,   1.5452470e+13,       6224.7100,   3.7222440e+23,       30.943000,       18.402000,   8.4520140e+18,     0.015000000,     0.098000000,      0.10100000,     0.091000000,     0.028162260,   1.6840430e+11,   0.00056110000,   0.00024002000,   1.6840430e+11,       10.807000,   6.8888690e+11,       5.1356320,   3.0709980e+20,       0.0000000
2010.07.21_07:12:00_TAI,   3.2218250e+22,       36.953000,       90.111000,       96.499000,       45.280000,     0.021430480,   3.5959460e+13,    0.0099348600,    0.0042412000,       1970.3980,       191.49400,   1.5221810e+13,       6217.4350,   3.7282970e+23,       30.926000,       18.597000,   8.3736970e+18,     0.015000000,     0.096000000,     0.099000000,     0.089000000,     0.027767610,   1.6650910e+11,   0.00055486000,   0.00023686000,   1.6650910e+11,       10.695000,   6.8113460e+11,       5.1336120,   3.0783810e+20,       0.0000000
2010.07.21_07:24:00_TAI,   3.2487800e+22,       36.910000,       89.565000,       96.103000,       45.006000,     0.062719050,   3.6210410e+13,    0.0095168600,    0.0040213900,       1968.3330,       184.02700,   1.3981820e+13,       6164.4490,   3.7465450e+23,       30.778000,       18.375000,   8.4368110e+18,     0.015000000,     0.095000000,     0.099000000,     0.088000000,     0.027554820,   1.6746890e+11,   0.00055391000,   0.00023406000,   1.6746890e+11,       10.711000,   6.8506060e+11,       5.1579920,   3.1348540e+20,       0.0000000
2010.07.21_07:36:00_TAI,   3.2641440e+22,       37.058000,       89.291000,       95.698000,       45.168000,     0.027361260,   3.6547030e+13,     0.010098370,    0.0042452700,       1982.7970,       196.11900,   1.5263650e+13,       6145.7440,   3.7705170e+23,       30.870000,       18.618000,   8.3790840e+18,     0.014000000,     0.094000000,     0.097000000,     0.088000000,     0.027261490,   1.6725380e+11,   0.00055348000,   0.00023268000,   1.6725380e+11,       10.749000,   6.8418000e+11,       5.1676860,   3.1704620e+20,       0.0000000
2010.07.21_07:48:00_TAI,   3.2961870e+22,       36.977000,       88.815000,       95.348000,       44.700000,     0.022073210,   3.6675980e+13,    0.0098415400,    0.0040998500,       2001.2130,       192.20500,   1.5419640e+13,       6070.2110,   3.7793170e+23,       30.747000,       18.410000,   8.3144100e+18,     0.014000000,     0.092000000,     0.095000000,     0.086000000,     0.026617730,   1.6572210e+11,   0.00055085000,   0.00022947000,   1.6572210e+11,       10.758000,   6.7791260e+11,       5.0735450,   3.1587920e+20,       0.0000000
2010.07.21_08:00:00_TAI,   3.3128000e+22,       36.916000,       88.050000,       94.598000,       44.635000,     0.028116380,   3.6993100e+13,     0.010187910,    0.0042012900,       2001.3640,       199.04000,   1.6044840e+13,       6020.9980,   3.7884980e+23,       30.692000,       18.240000,   8.3182770e+18,     0.014000000,     0.091000000,     0.094000000,     0.085000000,     0.026345690,   1.6577080e+11,   0.00054489000,   0.00022471000,   1.6577080e+11,       10.646000,   6.7810930e+11,       5.0340320,   3.1674850e+20,       0.0000000
2010.07.21_08:12:00_TAI,   3.3295690e+22,       37.226000,       87.830000,       94.716000,       44.308000,     0.018904070,   3.7062640e+13,     0.011327470,    0.0045972200,       1973.9060,       221.36100,   1.7415670e+13,       5994.9720,   3.8338260e+23,       30.890000,       18.553000,   8.3342510e+18,     0.014000000,     0.090000000,     0.093000000,     0.084000000,     0.026057810,   1.6664140e+11,   0.00053965000,   0.00021903000,   1.6664140e+11,       10.546000,   6.8166750e+11,       5.0350390,   3.2199420e+20,       0.0000000
2010.07.21_08:24:00_TAI,   3.3293850e+22,       37.120000,       87.711000,       94.640000,       44.463000,     0.050810490,   3.7335660e+13,     0.011868120,    0.0048249500,       1986.6050,       231.85300,   1.8372620e+13,       6024.0630,   3.8445090e+23,       31.085000,       18.471000,   8.3177050e+18,     0.014000000,     0.090000000,     0.093000000,     0.084000000,     0.026129410,   1.6675580e+11,   0.00054584000,   0.00022191000,   1.6675580e+11,       10.664000,   6.8213160e+11,       5.0732670,   3.2377190e+20,       0.0000000
2010.07.21_08:36:00_TAI,   3.3396900e+22,       37.370000,       87.349000,       94.285000,       44.493000,     0.057464100,   3.7721100e+13,     0.010722860,    0.0043201500,       2016.6850,       209.36300,   1.6938520e+13,       6013.1830,   3.8702260e+23,       31.379000,       19.107000,   8.4546300e+18,     0.014000000,     0.090000000,     0.093000000,     0.085000000,     0.026332370,   1.6948140e+11,   0.00055077000,   0.00022190000,   1.6948140e+11,       10.754000,   6.9327600e+11,       5.0862910,   3.2736570e+20,       0.0000000
2010.07.21_08:48:00_TAI,   3.3304330e+22,       37.037000,       88.483000,       95.195000,       44.932000,     0.034956100,   3.7514050e+13,     0.010804850,    0.0044108300,       2013.7160,       210.82500,   1.6848190e+13,       6078.0000,   3.8581040e+23,       31.109000,       18.606000,   8.4023300e+18,     0.014000000,     0.091000000,     0.094000000,     0.085000000,     0.026579720,   1.6871890e+11,   0.00055200000,   0.00022535000,   1.6871890e+11,       10.771000,   6.9015170e+11,       5.0950630,   3.2341700e+20,       0.0000000
2010.07.21_09:00:00_TAI,   3.3438120e+22,       37.088000,       88.356000,       95.403000,       45.030000,     0.096483580,   3.7895290e+13,     0.010282810,    0.0041691300,       2042.6560,       200.99000,   1.5213560e+13,       6008.8730,   3.8477410e+23,       31.210000,       18.628000,   8.4867010e+18,     0.014000000,     0.091000000,     0.094000000,     0.086000000,     0.026670190,   1.7078080e+11,   0.00055358000,   0.00022446000,   1.7078080e+11,       10.821000,   6.9857970e+11,       5.0675420,   3.2449670e+20,       0.0000000
2010.07.21_09:12:00_TAI,   3.3381540e+22,       37.345000,       88.552000,       95.203000,       44.988000,     0.039131580,   3.8340850e+13,     0.010894590,    0.0044227600,       2071.8380,       212.70400,   1.5804020e+13,       6071.8880,   3.8780940e+23,       31.469000,       19.400000,   8.6093970e+18,     0.014000000,     0.093000000,     0.096000000,     0.087000000,     0.027077390,   1.7294230e+11,   0.00055828000,   0.00022666000,   1.7294230e+11,       10.901000,   7.0741470e+11,       5.1787080,   3.3076230e+20,       0.0000000
2010.07.21_09:24:00_TAI,   3.3436620e+22,       37.346000,       88.929000,       95.886000,       45.188000,    -0.036799330,   3.8809370e+13,     0.011697300,    0.0047214300,       2076.1980,       228.43200,   1.6809640e+13,       6035.4990,   3.8781770e+23,       31.435000,       19.079000,   8.4760030e+18,     0.014000000,     0.091000000,     0.094000000,     0.086000000,     0.026669030,   1.7136480e+11,   0.00055105000,   0.00022243000,   1.7136480e+11,       10.762000,   7.0095440e+11,       5.0249850,   3.2288600e+20,       0.0000000
2010.07.21_09:36:00_TAI,   3.3411980e+22,       37.468000,       89.215000,       96.062000,       45.416000,    -0.012467040,   3.8588950e+13,     0.012944690,    0.0052636300,       2070.7860,       253.38000,   1.8117950e+13,       6096.1480,   3.8973130e+23,       31.722000,       19.789000,   8.6592100e+18,     0.015000000,     0.094000000,     0.096000000,     0.088000000,     0.027273230,   1.7435980e+11,   0.00055686000,   0.00022645000,   1.7435980e+11,       10.901000,   7.1319690e+11,       5.0886400,   3.2532050e+20,       0.0000000
2010.07.21_09:48:00_TAI,   3.3338300e+22,       37.455000,       89.886000,       96.622000,       45.936000,    0.0018762000,   3.9134030e+13,     0.012472940,    0.0050874000,       2089.5640,       244.07300,   1.6199080e+13,       6129.9860,   3.9057570e+23,       31.871000,       19.820000,   8.6235070e+18,     0.015000000,     0.094000000,     0.097000000,     0.088000000,     0.027365780,   1.7436270e+11,   0.00055732000,   0.00022733000,   1.7436270e+11,       10.906000,   7.1319980e+11,       5.0382870,   3.2101750e+20,       0.0000000
2010.07.21_10:00:00_TAI,   3.3322550e+22,       37.591000,       89.802000,       96.891000,       45.711000,     0.010195050,   3.8924490e+13,     0.012882610,    0.0052653300,       2070.5320,       252.44100,   1.7242620e+13,       6187.7220,   3.9400790e+23,       31.979000,       20.014000,   8.8164000e+18,     0.015000000,     0.096000000,     0.099000000,     0.090000000,     0.028042740,   1.7856420e+11,   0.00056889000,   0.00023253000,   1.7856420e+11,       11.148000,   7.3037570e+11,       5.1759440,   3.2958210e+20,       0.0000000
2010.07.21_10:12:00_TAI,   3.3294620e+22,       37.614000,       90.131000,       97.256000,       45.985000,     0.041644800,   3.9165300e+13,     0.013187680,    0.0054057600,       2071.9720,       258.51900,   1.8756360e+13,       6217.8880,   3.9491300e+23,       32.113000,       19.789000,   8.7745440e+18,     0.015000000,     0.096000000,     0.098000000,     0.091000000,     0.028032440,   1.7804080e+11,   0.00056633000,   0.00023216000,   1.7804080e+11,       11.103000,   7.2822400e+11,       5.1585420,   3.2763140e+20,       0.0000000
