T_REC,USFLUX,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,TOTUSJZ,MEANALP,MEANJZH,TOTUSJH,ABSNJZH,SAVNCPP,MEANPOT,TOTPOT,MEANSHR,SHRGT45,ERRVF,ERRGAM,ERRBT,ERRBZ,ERRBH,ERRJZ,ERRUSI,ERRALP,ERRMIH,ERRUSI,ERRTAI,ERRJHT,ERRMPOT,ERRTPOT,ERRMSHA
2010.11.09_01:24:00_TAI,   1.8544200e+22,       31.483000,       119.82500,       119.60100,       47.370000,      0.33618993,   2.6903180e+13,    0.0070238800,    0.0016406400,       1130.9630,       53.219000,   5.6309890e+12,       1843.3440,   7.9412020e+22,       25.942000,       7.9410000,   5.3376610e+18,     0.023000000,     0.099000000,     0.089000000,      0.12100000,     0.037135600,   1.5998170e+11,   0.00099722000,   0.00023293000,   1.5998170e+11,       7.5560000,   6.2200010e+11,       2.8551610,   1.2300150e+20,    0.0020000000
2010.11.09_01:36:00_TAI,   1.8679090e+22,       31.211000,       120.17800,       119.73100,       47.499000,      0.30912957,   2.7234710e+13,    0.0071546600,    0.0016624100,       1139.8670,       54.402000,   5.2236500e+12,       1828.5390,   7.9471200e+22,       25.796000,       7.6300000,   5.3868190e+18,     0.023000000,     0.099000000,     0.089000000,      0.12200000,     0.037268420,   1.6197440e+11,    0.0010006000,   0.00023249000,   1.6197440e+11,       7.6080000,   6.2975910e+11,       2.8416690,   1.2350340e+20,    0.0030000000
2010.11.09_01:48:00_TAI,   1.8437150e+22,       31.343000,       120.34500,       120.18500,       47.689000,      0.23585044,   2.6892360e+13,    0.0062971600,    0.0014769100,       1130.1240,       47.493000,   3.9161620e+12,       1855.5600,   7.9243400e+22,       25.855000,       7.4850000,   5.3606080e+18,     0.023000000,      0.10000000,     0.090000000,      0.12300000,     0.037755190,   1.6123700e+11,    0.0010046500,   0.00023562000,   1.6123700e+11,       7.5770000,   6.2690330e+11,       2.8958690,   1.2367070e+20,    0.0020000000
2010.11.09_02:00:00_TAI,   1.8421470e+22,       31.403000,       121.00500,       120.83400,       48.202000,      0.26177135,   2.7163290e+13,    0.0049035100,    0.0011504000,       1139.2190,       36.977000,   4.3448820e+12,       1854.4060,   7.9162090e+22,       25.854000,       7.7990000,   5.4096610e+18,     0.024000000,      0.10100000,     0.091000000,      0.12500000,     0.038249710,   1.6328280e+11,    0.0010092400,   0.00023677000,   1.6328280e+11,       7.6110000,   6.3486880e+11,       2.8956470,   1.2361130e+20,    0.0010000000
2010.11.09_02:12:00_TAI,   1.8333010e+22,       31.476000,       121.40500,       121.22800,       48.454000,      0.23421605,   2.7198670e+13,    0.0047943400,    0.0011283200,       1145.8470,       36.091000,   3.8684740e+12,       1859.1600,   7.8974910e+22,       26.010000,       8.0500000,   5.4199010e+18,     0.024000000,      0.10200000,     0.092000000,      0.12600000,     0.038627820,   1.6408640e+11,    0.0010211800,   0.00024033000,   1.6408640e+11,       7.6870000,   6.3800380e+11,       2.9622170,   1.2583150e+20,    0.0020000000
2010.11.09_02:24:00_TAI,   1.8204020e+22,       31.553000,       121.39600,       121.15200,       48.536000,      0.32531688,   2.7228410e+13,    0.0052386300,    0.0012389800,       1151.6100,       39.226000,   5.3184810e+12,       1893.3490,   7.9607560e+22,       26.071000,       8.3260000,   5.4249540e+18,     0.024000000,      0.10400000,     0.093000000,      0.12800000,     0.039217000,   1.6489140e+11,    0.0010284000,   0.00024322000,   1.6489140e+11,       7.7000000,   6.4114370e+11,       2.9971020,   1.2601580e+20,    0.0040000000
2010.11.09_02:36:00_TAI,   1.8231080e+22,       31.647000,       121.08800,       121.05400,       48.453000,      0.32422647,   2.7790960e+13,    0.0068247600,    0.0016054100,       1171.4320,       51.103000,   5.3296970e+12,       1871.3340,   7.9111830e+22,       26.110000,       8.1710000,   5.5597830e+18,     0.025000000,      0.10600000,     0.095000000,      0.13200000,     0.040199210,   1.6994470e+11,    0.0010523500,   0.00024755000,   1.6994470e+11,       7.8800000,   6.6080230e+11,       3.0378040,   1.2842510e+20,    0.0050000000
2010.11.09_02:48:00_TAI,   1.8066860e+22,       31.802000,       121.43300,       121.59500,       48.693000,      0.21429332,   2.7562250e+13,    0.0059603300,    0.0014022300,       1159.3540,       44.207000,   3.4887830e+12,       1904.1200,   7.9724080e+22,       26.282000,       8.3710000,   5.6089160e+18,     0.026000000,      0.10900000,     0.097000000,      0.13500000,     0.041354200,   1.7314690e+11,    0.0010763500,   0.00025322000,   1.7314690e+11,       7.9830000,   6.7326330e+11,       3.1367170,   1.3133200e+20,    0.0050000000
2010.11.09_03:00:00_TAI,   1.7546730e+22,       31.814000,       122.53300,       122.63800,       49.367000,      0.28206700,   2.6968260e+13,    0.0047860800,    0.0011459600,       1138.6790,       34.757000,   4.4178710e+12,       1940.3300,   7.8155680e+22,       26.300000,       8.4670000,   5.5684370e+18,     0.026000000,      0.11300000,      0.10000000,      0.14100000,     0.042966920,   1.7306890e+11,    0.0011050500,   0.00026459000,   1.7306890e+11,       8.0250000,   6.7296890e+11,       3.2765440,   1.3197780e+20,    0.0040000000
2010.11.09_03:12:00_TAI,   1.7417680e+22,       31.673000,       123.58600,       123.94500,       49.466000,      0.30405229,   2.7483040e+13,    0.0068214900,    0.0016375800,       1169.1130,       49.149000,   4.7125000e+12,       1930.0850,   7.6930490e+22,       26.095000,       7.9930000,   5.6549710e+18,     0.027000000,      0.11600000,      0.10300000,      0.14500000,     0.044268490,   1.7644800e+11,    0.0011314300,   0.00027161000,   1.7644800e+11,       8.1520000,   6.8611640e+11,       3.3696430,   1.3430920e+20,    0.0040000000
2010.11.09_03:24:00_TAI,   1.7388640e+22,       31.740000,       122.93700,       123.58400,       49.116000,      0.18957354,   2.8204660e+13,    0.0069904500,    0.0016658600,       1195.6280,       50.124000,   3.3700700e+12,       1919.6980,   7.6710230e+22,       26.148000,       8.1720000,   5.7643830e+18,     0.028000000,      0.11800000,      0.10400000,      0.14900000,     0.045419790,   1.8149530e+11,    0.0011584600,   0.00027607000,   1.8149530e+11,       8.3070000,   7.0575090e+11,       3.4209920,   1.3670120e+20,    0.0030000000
2010.11.09_03:36:00_TAI,   1.6856490e+22,       31.448000,       123.49800,       124.31000,       49.483000,      0.27641648,   2.7614330e+13,    0.0090753800,    0.0022169800,       1184.5860,       63.694000,   4.1011210e+12,       1948.1130,   7.4329700e+22,       25.987000,       8.0790000,   5.7451250e+18,     0.029000000,      0.12400000,      0.10900000,      0.15600000,     0.047658400,   1.8183930e+11,    0.0011940100,   0.00029168000,   1.8183930e+11,       8.3800000,   7.0709560e+11,       3.6012160,   1.3740340e+20,    0.0040000000
2010.11.09_03:48:00_TAI,   1.6484210e+22,       31.335000,       124.24200,       125.21000,       49.958000,      0.15098849,   2.7400850e+13,    0.0098644600,    0.0024449500,       1186.4030,       68.058000,   4.0108260e+12,       1964.7640,   7.2632290e+22,       25.922000,       8.0650000,   5.7162910e+18,     0.030000000,      0.12800000,      0.11200000,      0.16200000,     0.049408730,   1.8265140e+11,    0.0012263700,   0.00030396000,   1.8265140e+11,       8.4610000,   7.1026020e+11,       3.7512400,   1.3867370e+20,    0.0040000000
2010.11.09_04:00:00_TAI,   1.6128680e+22,       31.170000,       126.15100,       127.13000,       50.271000,      0.15720312,   2.6828530e+13,    0.0096610700,    0.0024322200,       1174.2310,       65.626000,   4.5150690e+12,       1973.2370,   7.0707550e+22,       25.658000,       7.8390000,   5.6899660e+18,     0.030000000,      0.13100000,      0.11500000,      0.16700000,     0.050848030,   1.8220520e+11,    0.0012510500,   0.00031495000,   1.8220520e+11,       8.4980000,   7.0853070e+11,       3.8834570,   1.3915700e+20,    0.0050000000
2010.11.09_04:12:00_TAI,   1.5726390e+22,       30.758000,       126.42400,       127.52700,       49.831000,      0.14088975,   2.6194900e+13,    0.0078307700,    0.0019986500,       1152.3330,       52.061000,   3.4281270e+12,       1963.6300,   6.7930230e+22,       25.226000,       7.3130000,   5.6492320e+18,     0.031000000,      0.13500000,      0.11800000,      0.17200000,     0.052472710,   1.8152530e+11,    0.0012794800,   0.00032656000,   1.8152530e+11,       8.5060000,   7.0589120e+11,       3.9860370,   1.3789380e+20,    0.0040000000
2010.11.09_04:24:00_TAI,   1.5252930e+22,       30.469000,       126.63300,       127.50700,       50.147000,      0.14235306,   2.5339300e+13,    0.0081703700,    0.0021133700,       1131.7080,       52.885000,   4.1019340e+12,       1973.6940,   6.5591740e+22,       25.119000,       7.1410000,   5.5352350e+18,     0.031000000,      0.13700000,      0.12000000,      0.17600000,     0.053666060,   1.7834830e+11,    0.0013064500,   0.00033793000,   1.7834830e+11,       8.4560000,   6.9354090e+11,       4.1025410,   1.3633970e+20,    0.0060000000
2010.11.09_04:36:00_TAI,   1.5008430e+22,       30.518000,       128.10400,       128.87800,       50.883000,      0.22196902,   2.5366660e+13,    0.0094914600,    0.0024719800,       1130.0680,       60.695000,   2.8147010e+12,       1983.5930,   6.4682570e+22,       24.977000,       7.1760000,   5.5180810e+18,     0.031000000,      0.13900000,      0.12200000,      0.17800000,     0.054426950,   1.7747980e+11,    0.0013251400,   0.00034512000,   1.7747980e+11,       8.4740000,   6.9016650e+11,       4.1677240,   1.3590450e+20,    0.0060000000
2010.11.09_04:48:00_TAI,   1.4736980e+22,       30.460000,       128.40500,       129.08700,       51.415000,      0.14001796,   2.4899470e+13,    0.0087453600,    0.0022774200,       1119.4510,       54.824000,   3.7834730e+12,       1999.8260,   6.3934460e+22,       24.937000,       6.8420000,   5.4334960e+18,     0.031000000,      0.13900000,      0.12200000,      0.17800000,     0.054405990,   1.7393600e+11,    0.0013360200,   0.00034792000,   1.7393600e+11,       8.3750000,   6.7638800e+11,       4.2328790,   1.3532520e+20,    0.0030000000
2010.11.09_05:00:00_TAI,   1.4678100e+22,       30.491000,       129.35700,       129.60200,       51.818000,     0.063375120,   2.4811170e+13,    0.0095107900,    0.0024850300,       1111.4660,       59.454000,   4.0699990e+12,       2018.5370,   6.4135910e+22,       24.962000,       6.8760000,   5.3359730e+18,     0.030000000,      0.13700000,      0.12100000,      0.17500000,     0.053593990,   1.7028660e+11,    0.0013288300,   0.00034720000,   1.7028660e+11,       8.3070000,   6.6219790e+11,       4.2284290,   1.3435180e+20,    0.0040000000
2010.11.09_05:12:00_TAI,   1.4424630e+22,       30.553000,       129.99800,       129.69300,       52.648000,     0.041506450,   2.4216080e+13,    0.0068205600,    0.0017805100,       1086.3780,       41.908000,   3.0543120e+12,       2011.4380,   6.2873890e+22,       24.812000,       6.5560000,   5.2073340e+18,     0.030000000,      0.13500000,      0.12000000,      0.17200000,     0.052733160,   1.6483420e+11,    0.0013206700,   0.00034476000,   1.6483420e+11,       8.1150000,   6.4099520e+11,       4.1760670,   1.3053620e+20,    0.0050000000
2010.11.09_05:24:00_TAI,   1.4640720e+22,       31.143000,       130.43300,       129.54700,       53.198000,      0.15068108,   2.4306110e+13,    0.0074604300,    0.0019378400,       1083.9200,       46.650000,   3.2858670e+12,       2040.6450,   6.5242130e+22,       25.261000,       7.3940000,   5.1476730e+18,     0.028000000,      0.13000000,      0.11500000,      0.16600000,     0.050837110,   1.6253300e+11,    0.0012976100,   0.00033705000,   1.6253300e+11,       8.1140000,   6.3204600e+11,       4.1428090,   1.3245120e+20,    0.0030000000
2010.11.09_05:36:00_TAI,   1.4810240e+22,       30.876000,       130.91800,       129.67200,       53.272000,      0.17960304,   2.4294170e+13,     0.010743470,    0.0027782100,       1082.2360,       67.727000,   4.1714610e+12,       2042.1220,   6.6116530e+22,       25.047000,       7.1990000,   5.0732070e+18,     0.027000000,      0.12600000,      0.11200000,      0.16000000,     0.049158710,   1.5915810e+11,    0.0012671900,   0.00032769000,   1.5915810e+11,       7.9880000,   6.1892070e+11,       4.0332530,   1.3058220e+20,    0.0030000000
2010.11.09_05:48:00_TAI,   1.4823740e+22,       30.916000,       130.42700,       128.55400,       53.469000,      0.15791091,   2.4001440e+13,    0.0062931000,    0.0016050700,       1063.2390,       39.401000,   2.5124000e+12,       2033.8610,   6.6305550e+22,       25.070000,       6.7380000,   4.9407630e+18,     0.026000000,      0.12100000,      0.10800000,      0.15400000,     0.047212800,   1.5391760e+11,    0.0012389800,   0.00031601000,   1.5391760e+11,       7.7570000,   5.9853980e+11,       3.8903740,   1.2682940e+20,    0.0010000000
2010.11.09_06:00:00_TAI,   1.4835070e+22,       31.033000,       129.90000,       127.88300,       53.046000,      0.17625210,   2.3864930e+13,    0.0075703000,    0.0019127900,       1052.8440,       47.332000,   3.1216890e+12,       2007.8160,   6.5981740e+22,       25.157000,       6.8660000,   4.8267740e+18,     0.025000000,      0.11600000,      0.10500000,      0.14800000,     0.045345370,   1.4901600e+11,    0.0012158900,   0.00030722000,   1.4901600e+11,       7.6020000,   5.7947630e+11,       3.7608950,   1.2359220e+20,    0.0030000000
2010.11.09_06:12:00_TAI,   1.4979810e+22,       31.414000,       128.57400,       126.45900,       52.589000,      0.30716112,   2.3922610e+13,    0.0068598100,    0.0017109300,       1046.2500,       43.245000,   4.0096300e+12,       1976.8970,   6.6362410e+22,       25.516000,       7.2120000,   4.7494170e+18,     0.024000000,      0.11200000,      0.10100000,      0.14200000,     0.043487160,   1.4598190e+11,    0.0011836300,   0.00029521000,   1.4598190e+11,       7.4620000,   5.6767420e+11,       3.6034880,   1.2096540e+20,    0.0030000000
2010.11.09_06:24:00_TAI,   1.5052900e+22,       31.486000,       128.17300,       125.93700,       52.481000,      0.21267752,   2.3958250e+13,    0.0093952800,    0.0023119000,       1041.1050,       59.162000,   3.8338810e+12,       1958.7880,   6.6568700e+22,       25.493000,       7.2290000,   4.6233220e+18,     0.023000000,      0.10800000,     0.097000000,      0.13600000,     0.041600400,   1.4137750e+11,    0.0011465100,   0.00028212000,   1.4137750e+11,       7.2190000,   5.4976510e+11,       3.4664090,   1.1780470e+20,    0.0030000000
2010.11.09_06:36:00_TAI,   1.5091860e+22,       31.602000,       126.96000,       124.66900,       52.229000,      0.28466916,   2.3743520e+13,    0.0088465700,    0.0021439800,       1025.1510,       55.448000,   3.8579180e+12,       1930.4120,   6.6304260e+22,       25.341000,       7.0910000,   4.5311100e+18,     0.023000000,      0.10400000,     0.094000000,      0.13200000,     0.040288680,   1.3838030e+11,    0.0011160900,   0.00027049000,   1.3838030e+11,       6.9950000,   5.3810570e+11,       3.3314750,   1.1442680e+20,    0.0030000000
2010.11.09_06:48:00_TAI,   1.5106710e+22,       31.710000,       126.24000,       124.08200,       51.702000,      0.25380027,   2.3822440e+13,    0.0065219400,    0.0015600500,       1023.9000,       40.706000,   3.4199320e+12,       1894.5590,   6.5651490e+22,       25.422000,       7.2780000,   4.4720240e+18,     0.023000000,      0.10200000,     0.092000000,      0.12900000,     0.039350280,   1.3635920e+11,    0.0010983100,   0.00026271000,   1.3635920e+11,       6.8550000,   5.3024090e+11,       3.2129320,   1.1133660e+20,    0.0020000000
2010.11.09_07:00:00_TAI,   1.5224010e+22,       31.835000,       125.34300,       123.21600,       51.094000,      0.33046997,   2.4179710e+13,    0.0072506000,    0.0017023900,       1036.1780,       45.302000,   4.5414000e+12,       1857.5900,   6.5648350e+22,       25.572000,       7.7000000,   4.5049610e+18,     0.023000000,      0.10100000,     0.091000000,      0.12700000,     0.038871290,   1.3737340e+11,    0.0010901100,   0.00025595000,   1.3737340e+11,       6.8110000,   5.3417890e+11,       3.1295700,   1.1060090e+20,    0.0040000000
2010.11.09_07:12:00_TAI,   1.5227520e+22,       31.887000,       125.50600,       123.66800,       51.331000,      0.30054146,   2.4237340e+13,    0.0080854700,    0.0018956500,       1033.0810,       50.475000,   4.1325460e+12,       1852.0210,   6.5490850e+22,       25.659000,       7.9470000,   4.4606360e+18,     0.023000000,      0.10000000,     0.090000000,      0.12600000,     0.038484280,   1.3608750e+11,    0.0010765600,   0.00025240000,   1.3608750e+11,       6.7210000,   5.2917180e+11,       3.0947250,   1.0943510e+20,    0.0040000000
2010.11.09_07:24:00_TAI,   1.5275360e+22,       32.165000,       124.61900,       122.78100,       51.207000,      0.35112587,   2.4263950e+13,    0.0087566900,    0.0020210200,       1036.2080,       54.503000,   4.8900450e+12,       1849.0570,   6.6225880e+22,       26.033000,       8.1500000,   4.4954990e+18,     0.023000000,      0.10000000,     0.090000000,      0.12600000,     0.038432680,   1.3765060e+11,    0.0010757800,   0.00024829000,   1.3765060e+11,       6.6960000,   5.3524260e+11,       3.0644660,   1.0975700e+20,    0.0020000000
2010.11.09_07:36:00_TAI,   1.5411880e+22,       32.156000,       123.86100,       122.27900,       50.770000,      0.28302819,   2.4651660e+13,    0.0059805900,    0.0013584500,       1042.6860,       37.270000,   4.0100060e+12,       1808.8140,   6.5908770e+22,       25.788000,       7.9600000,   4.6100700e+18,     0.024000000,      0.10100000,     0.091000000,      0.12800000,     0.039109270,   1.4250460e+11,    0.0010900000,   0.00024759000,   1.4250460e+11,       6.7930000,   5.5410880e+11,       3.0549130,   1.1131360e+20,    0.0020000000
2010.11.09_07:48:00_TAI,   1.5279450e+22,       32.246000,       123.01800,       121.66100,       50.373000,      0.28701410,   2.4852920e+13,    0.0056429700,    0.0012748300,       1044.0980,       34.793000,   4.0450720e+12,       1812.2590,   6.5687690e+22,       26.074000,       8.2480000,   4.6620180e+18,     0.024000000,      0.10300000,     0.092000000,      0.13100000,     0.040054370,   1.4518230e+11,    0.0011076800,   0.00025024000,   1.4518230e+11,       6.8290000,   5.6451170e+11,       3.0922350,   1.1208210e+20,    0.0030000000
2010.11.09_08:00:00_TAI,   1.5313860e+22,       32.078000,       122.75600,       121.32100,       50.454000,      0.27710992,   2.5310020e+13,    0.0040053800,   0.00089678000,       1056.8730,       24.608000,   3.9264540e+12,       1806.4750,   6.5830690e+22,       26.042000,       8.1740000,   4.8005030e+18,     0.026000000,      0.10600000,     0.094000000,      0.13600000,     0.041322410,   1.5058520e+11,    0.0011272300,   0.00025238000,   1.5058520e+11,       6.9250000,   5.8550970e+11,       3.1606970,   1.1518060e+20,    0.0030000000
2010.11.09_08:12:00_TAI,   1.5019720e+22,       32.331000,       122.69300,       121.61300,       50.838000,      0.28082865,   2.4989200e+13,    0.0044235200,   0.00099937000,       1047.3530,       26.783000,   3.8864120e+12,       1820.5110,   6.4797280e+22,       26.079000,       8.3280000,   4.8065940e+18,     0.026000000,      0.11000000,     0.097000000,      0.14000000,     0.042772620,   1.5224020e+11,    0.0011542100,   0.00026076000,   1.5224020e+11,       6.9880000,   5.9193390e+11,       3.2451900,   1.1550580e+20,    0.0040000000
2010.11.09_08:24:00_TAI,   1.4915860e+22,       32.605000,       121.75400,       120.67300,       50.848000,      0.33813059,   2.5102240e+13,    0.0064253800,    0.0014403200,       1043.7520,       38.563000,   4.6747880e+12,       1814.9810,   6.4537790e+22,       26.272000,       8.8850000,   4.9500150e+18,     0.028000000,      0.11400000,      0.10000000,      0.14600000,     0.044527900,   1.5833400e+11,    0.0011918700,   0.00026717000,   1.5833400e+11,       7.1530000,   6.1561560e+11,       3.3252900,   1.1824190e+20,    0.0020000000
2010.11.09_08:36:00_TAI,   1.4875860e+22,       32.630000,       122.31200,       121.40600,       50.793000,      0.32216328,   2.5555270e+13,    0.0072948300,    0.0016354100,       1054.5510,       43.685000,   4.4434650e+12,       1835.7770,   6.5123660e+22,       26.444000,       9.0670000,   5.0566360e+18,     0.029000000,      0.11800000,      0.10300000,      0.15100000,     0.046096020,   1.6352430e+11,    0.0012231700,   0.00027422000,   1.6352430e+11,       7.3250000,   6.3578330e+11,       3.4538460,   1.2252420e+20,    0.0020000000
2010.11.09_08:48:00_TAI,   1.4673550e+22,       32.439000,       123.61900,       123.11500,       51.217000,      0.28291258,   2.5529970e+13,    0.0076719900,    0.0017481300,       1060.0340,       45.570000,   3.8079390e+12,       1858.9880,   6.4357170e+22,       26.426000,       8.9570000,   5.1548780e+18,     0.030000000,      0.12300000,      0.10700000,      0.16000000,     0.048718740,   1.6866160e+11,    0.0012669300,   0.00028868000,   1.6866160e+11,       7.5250000,   6.5574320e+11,       3.6326960,   1.2576200e+20,    0.0030000000
2010.11.09_09:00:00_TAI,   1.4299630e+22,       32.305000,       123.71100,       123.38800,       51.742000,      0.30025300,   2.5045860e+13,    0.0086243500,    0.0019892100,       1049.1620,       50.072000,   3.9024980e+12,       1871.8100,   6.2576200e+22,       26.122000,       8.6320000,   5.1408800e+18,     0.031000000,      0.12800000,      0.11100000,      0.16600000,     0.050623120,   1.6923740e+11,    0.0013074000,   0.00030155000,   1.6923740e+11,       7.5910000,   6.5796720e+11,       3.7707790,   1.2606040e+20,    0.0020000000
2010.11.09_09:12:00_TAI,   1.4245810e+22,       32.571000,       122.74200,       122.49000,       51.017000,      0.25561711,   2.4901230e+13,     0.010199990,    0.0023349300,       1045.0210,       58.843000,   4.6109190e+12,       1858.6640,   6.2210790e+22,       26.229000,       8.9510000,   5.2383900e+18,     0.032000000,      0.13100000,      0.11300000,      0.17100000,     0.051986910,   1.7400380e+11,    0.0013452100,   0.00030794000,   1.7400380e+11,       7.7600000,   6.7648250e+11,       3.8540940,   1.2899920e+20,    0.0080000000
2010.11.09_09:24:00_TAI,   1.4026170e+22,       32.198000,       123.93000,       123.71000,       51.393000,      0.27827844,   2.4544740e+13,    0.0089135700,    0.0020737800,       1040.2110,       50.936000,   3.6793700e+12,       1849.8830,   6.0344590e+22,       25.898000,       8.1550000,   5.2745290e+18,     0.033000000,      0.13600000,      0.11700000,      0.17700000,     0.053877830,   1.7575350e+11,    0.0013784600,   0.00032070000,   1.7575350e+11,       7.8770000,   6.8326860e+11,       3.9716150,   1.2955710e+20,    0.0070000000
2010.11.09_09:36:00_TAI,   1.3839630e+22,       32.143000,       124.12300,       123.92500,       51.461000,      0.29924235,   2.4613570e+13,    0.0099922200,    0.0023199100,       1036.3740,       56.207000,   4.1835060e+12,       1848.5860,   5.9479840e+22,       25.732000,       8.1850000,   5.3124040e+18,     0.034000000,      0.13900000,      0.11900000,      0.18200000,     0.055409460,   1.7828470e+11,    0.0014106600,   0.00032751000,   1.7828470e+11,       7.9350000,   6.9309180e+11,       4.0753520,   1.3112800e+20,    0.0030000000
2010.11.09_09:48:00_TAI,   1.3701760e+22,       32.401000,       123.31900,       123.55600,       50.843000,      0.25580364,   2.4655060e+13,     0.010124070,    0.0023352500,       1035.5940,       56.310000,   4.3910550e+12,       1840.1210,   5.8926430e+22,       25.956000,       8.6340000,   5.3724060e+18,     0.034000000,      0.14200000,      0.12100000,      0.18600000,     0.056602490,   1.8125890e+11,    0.0014445500,   0.00033321000,   1.8125890e+11,       8.0350000,   7.0463610e+11,       4.1649590,   1.3337500e+20,    0.0070000000
2010.11.09_10:00:00_TAI,   1.3527450e+22,       32.361000,       123.41200,       124.06300,       50.884000,      0.16607206,   2.4754560e+13,     0.015325600,    0.0035583700,       1045.0960,       84.269000,   5.5208930e+12,       1854.4590,   5.8324120e+22,       25.904000,       8.4160000,   5.3506500e+18,     0.035000000,      0.14400000,      0.12300000,      0.18900000,     0.057522320,   1.8091200e+11,    0.0014682600,   0.00034091000,   1.8091200e+11,       8.0730000,   7.0326920e+11,       4.2394980,   1.3333540e+20,    0.0050000000
2010.11.09_10:12:00_TAI,   1.3342010e+22,       32.876000,       122.60900,       123.32200,       50.452000,      0.10559503,   2.4054570e+13,     0.012367350,    0.0028728000,       1015.4140,       67.290000,   4.8097180e+12,       1872.1860,   5.8240150e+22,       26.355000,       9.4820000,   5.3277350e+18,     0.035000000,      0.14500000,      0.12400000,      0.19000000,     0.057710100,   1.7952520e+11,    0.0014816300,   0.00034417000,   1.7952520e+11,       8.0610000,   6.9785970e+11,       4.2962710,   1.3364880e+20,    0.0060000000
2010.11.09_10:24:00_TAI,   1.3266740e+22,       32.758000,       123.46000,       124.05800,       50.968000,      0.21655051,   2.3931970e+13,     0.015203370,    0.0035706200,       1015.5530,       82.717000,   6.0541610e+12,       1873.3200,   5.7633590e+22,       26.017000,       8.5900000,   5.3760410e+18,     0.035000000,      0.14800000,      0.12600000,      0.19500000,     0.059147460,   1.8197000e+11,    0.0015150000,   0.00035581000,   1.8197000e+11,       8.2430000,   7.0734390e+11,       4.4083240,   1.3562420e+20,    0.0090000000
2010.11.09_10:36:00_TAI,   1.3235800e+22,       33.205000,       122.63700,       123.53100,       50.653000,      0.11120674,   2.3936660e+13,     0.015485880,    0.0036527900,       1014.9910,       84.694000,   6.8816120e+12,       1916.5580,   5.9014710e+22,       26.583000,       9.9930000,   5.3474220e+18,     0.035000000,      0.14800000,      0.12500000,      0.19400000,     0.058958960,   1.8154660e+11,    0.0015164200,   0.00035769000,   1.8154660e+11,       8.2930000,   7.0567880e+11,       4.4297130,   1.3639990e+20,    0.0050000000
2010.11.09_10:48:00_TAI,   1.3214400e+22,       33.023000,       124.00200,       125.17500,       51.298000,      0.29657993,   2.4075330e+13,     0.018431380,    0.0043800300,       1019.3670,       100.67500,   7.5478990e+12,       1933.8790,   5.9036960e+22,       26.329000,       9.4310000,   5.3289380e+18,     0.035000000,      0.14900000,      0.12600000,      0.19500000,     0.059328950,   1.8111790e+11,    0.0015171800,   0.00036055000,   1.8111790e+11,       8.2870000,   7.0399270e+11,       4.4889700,   1.3703820e+20,    0.0040000000
2010.11.09_11:00:00_TAI,   1.3251000e+22,       32.671000,       124.41400,       125.24200,       51.923000,      0.17672889,   2.3749080e+13,     0.015228520,    0.0036711300,       1019.6630,       83.768000,   5.9720390e+12,       1942.0430,   5.8852910e+22,       25.980000,       8.7470000,   5.3109460e+18,     0.035000000,      0.14900000,      0.12700000,      0.19600000,     0.059678660,   1.8085400e+11,    0.0015122400,   0.00036456000,   1.8085400e+11,       8.3180000,   7.0294680e+11,       4.5090490,   1.3664510e+20,    0.0050000000
2010.11.09_11:12:00_TAI,   1.3219180e+22,       32.706000,       124.32800,       125.29000,       51.671000,      0.23297882,   2.4338820e+13,     0.017934460,    0.0042942100,       1042.0810,       98.209000,   6.8561320e+12,       1927.7110,   5.8549160e+22,       26.190000,       8.9020000,   5.3149750e+18,     0.035000000,      0.14900000,      0.12600000,      0.19600000,     0.059476920,   1.8064550e+11,    0.0015146300,   0.00036266000,   1.8064550e+11,       8.2940000,   7.0211620e+11,       4.4898710,   1.3636800e+20,    0.0070000000
2010.11.09_11:24:00_TAI,   1.3139780e+22,       33.061000,       123.58600,       124.72200,       51.395000,      0.25739148,   2.4074390e+13,     0.015840090,    0.0037775600,       1028.6890,       86.378000,   5.2958940e+12,       1934.4790,   5.8747010e+22,       26.548000,       9.7740000,   5.3091780e+18,     0.035000000,      0.14900000,      0.12600000,      0.19600000,     0.059451140,   1.8054350e+11,    0.0015196800,   0.00036241000,   1.8054350e+11,       8.2870000,   7.0169950e+11,       4.4958340,   1.3653120e+20,    0.0060000000
2010.11.09_11:36:00_TAI,   1.3137910e+22,       33.053000,       122.78600,       123.57100,       51.696000,     0.099929560,   2.4312250e+13,     0.019493420,    0.0046417000,       1026.6520,       106.24800,   6.6801240e+12,       1945.5900,   5.9143860e+22,       26.583000,       9.6900000,   5.3140430e+18,     0.035000000,      0.14900000,      0.12600000,      0.19500000,     0.059508230,   1.8089870e+11,    0.0015246400,   0.00036305000,   1.8089870e+11,       8.3100000,   7.0305960e+11,       4.5298300,   1.3770200e+20,    0.0020000000
2010.11.09_11:48:00_TAI,   1.3182840e+22,       33.690000,       122.19700,       123.46400,       51.639000,      0.13362505,   2.4323830e+13,     0.020854800,    0.0049267900,       1029.2560,       113.97600,   6.9457190e+12,       1969.0480,   6.0495020e+22,       26.904000,       10.219000,   5.3440960e+18,     0.034000000,      0.14900000,      0.12600000,      0.19500000,     0.059286310,   1.8214510e+11,    0.0015276400,   0.00036089000,   1.8214510e+11,       8.3490000,   7.0788340e+11,       4.5501420,   1.3979390e+20,    0.0030000000
