T_REC,USFLUX,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,TOTUSJZ,MEANALP,MEANJZH,TOTUSJH,ABSNJZH,SAVNCPP,MEANPOT,TOTPOT,MEANSHR,SHRGT45,ERRVF,ERRGAM,ERRBT,ERRBZ,ERRBH,ERRJZ,ERRUSI,ERRALP,ERRMIH,ERRUSI,ERRTAI,ERRJHT,ERRMPOT,ERRTPOT,ERRMSHA
2010.08.18_02:36:00_TAI,   8.9078840e+21,       23.908000,       96.517000,       97.227000,       32.328000,      0.12639950,   8.0428900e+12,    0.0071637300,    0.0019453500,       366.16800,       27.447000,   2.3628030e+12,       1326.4460,   2.4854130e+22,       19.477000,      0.74400000,   3.9357700e+18,     0.030000000,      0.15100000,      0.15300000,      0.14000000,     0.043060660,   8.0684390e+10,   0.00096738000,   0.00026270000,   8.0684390e+10,       3.7060000,   3.2752060e+11,       2.5891570,   4.8514020e+19,     0.041000000
2010.08.18_02:48:00_TAI,   8.8912070e+21,       24.074000,       96.071000,       96.712000,       32.632000,     0.055680780,   8.0751020e+12,    0.0067816300,    0.0018277700,       366.43200,       25.868000,   2.2903790e+12,       1328.1750,   2.4967670e+22,       19.736000,      0.74900000,   3.9495520e+18,     0.031000000,      0.15200000,      0.15300000,      0.14000000,     0.043260600,   8.1323320e+10,   0.00097462000,   0.00026267000,   8.1323320e+10,       3.7180000,   3.3012120e+11,       2.5981540,   4.8841320e+19,     0.047000000
2010.08.18_03:00:00_TAI,   8.9938400e+21,       24.053000,       96.447000,       97.091000,       32.158000,     0.088033620,   8.1130040e+12,    0.0082107300,    0.0022008200,       367.49900,       31.599000,   2.3869610e+12,       1342.6080,   2.5602720e+22,       19.895000,      0.92600000,   4.0107690e+18,     0.030000000,      0.15200000,      0.15300000,      0.14000000,     0.043273670,   8.2520240e+10,   0.00097096000,   0.00026026000,   8.2520240e+10,       3.7370000,   3.3498670e+11,       2.5845070,   4.9284980e+19,     0.037000000
2010.08.18_03:12:00_TAI,   8.7893640e+21,       24.225000,       97.145000,       97.750000,       33.107000,     0.024751640,   8.1040250e+12,    0.0072648500,    0.0019798800,       370.13600,       27.550000,   2.2331410e+12,       1374.6650,   2.5403460e+22,       19.863000,       1.1640000,   3.9875970e+18,     0.031000000,      0.15500000,      0.15700000,      0.14500000,     0.044518780,   8.2269540e+10,   0.00099398000,   0.00027089000,   8.2269540e+10,       3.7690000,   3.3397570e+11,       2.7055240,   4.9997380e+19,     0.071000000
2010.08.18_03:24:00_TAI,   8.8420660e+21,       24.378000,       96.098000,       96.696000,       33.340000,    -0.025718720,   8.3450800e+12,    0.0064243000,    0.0017338600,       374.77500,       24.444000,   2.1333150e+12,       1355.8990,   2.5386180e+22,       19.901000,       1.1280000,   4.0507930e+18,     0.031000000,      0.15600000,      0.15800000,      0.14600000,     0.044852120,   8.3975590e+10,    0.0010006400,   0.00027006000,   8.3975590e+10,       3.8070000,   3.4090800e+11,       2.6778980,   5.0137680e+19,     0.032000000
2010.08.18_03:36:00_TAI,   8.8568130e+21,       24.500000,       96.915000,       97.638000,       33.687000,     0.028118850,   8.4851730e+12,    0.0076793000,    0.0020787100,       378.94300,       29.289000,   2.1910750e+12,       1376.2760,   2.5753070e+22,       20.080000,       1.0860000,   4.0619700e+18,     0.032000000,      0.15700000,      0.15800000,      0.14700000,     0.045130350,   8.4448560e+10,    0.0010110800,   0.00027369000,   8.4448560e+10,       3.8560000,   3.4283450e+11,       2.7321370,   5.1124140e+19,     0.057000000
2010.08.18_03:48:00_TAI,   8.7871920e+21,       24.322000,       98.272000,       98.873000,       34.100000,     0.029426800,   8.5091180e+12,    0.0093044900,    0.0025490800,       381.10300,       35.389000,   3.0613620e+12,       1407.7230,   2.5956400e+22,       20.162000,       1.0160000,   4.1164040e+18,     0.032000000,      0.16100000,      0.16200000,      0.15000000,     0.046406040,   8.5566120e+10,    0.0010286200,   0.00028180000,   8.5566120e+10,       3.9120000,   3.4737770e+11,       2.8278800,   5.2142070e+19,     0.051000000
2010.08.18_04:00:00_TAI,   8.7548550e+21,       24.488000,       99.506000,       100.01800,       34.372000,     0.052756750,   8.5833620e+12,    0.0081584200,    0.0022393300,       385.97700,       30.968000,   2.5742620e+12,       1423.4810,   2.6142970e+22,       20.284000,       1.1640000,   4.1714870e+18,     0.033000000,      0.16400000,      0.16500000,      0.15400000,     0.047325380,   8.6915560e+10,    0.0010453700,   0.00028693000,   8.6915560e+10,       3.9680000,   3.5286210e+11,       2.9124970,   5.3489540e+19,     0.039000000
2010.08.18_04:12:00_TAI,   8.6154150e+21,       24.615000,       100.01500,       100.69700,       34.546000,     0.058440420,   8.5799790e+12,     0.011308480,    0.0031319800,       388.11800,       42.382000,   3.3733970e+12,       1453.4820,   2.6120660e+22,       20.479000,       1.2340000,   4.1388190e+18,     0.033000000,      0.16700000,      0.16700000,      0.15700000,     0.048275180,   8.6755770e+10,    0.0010631900,   0.00029446000,   8.6755770e+10,       3.9850000,   3.5221920e+11,       3.0039100,   5.3983540e+19,     0.044000000
2010.08.18_04:24:00_TAI,   8.5449330e+21,       24.548000,       100.68200,       101.46600,       34.643000,    0.0016353600,   8.4523580e+12,     0.012956880,    0.0036409100,       387.45300,       48.373000,   3.7577730e+12,       1490.2610,   2.6294760e+22,       20.497000,       1.3250000,   4.1260900e+18,     0.033000000,      0.16900000,      0.17000000,      0.15900000,     0.048961650,   8.6389910e+10,    0.0010740800,   0.00030182000,   8.6389910e+10,       4.0100000,   3.5073920e+11,       3.0963050,   5.4632450e+19,     0.034000000
2010.08.18_04:36:00_TAI,   8.7107910e+21,       24.393000,       100.72100,       101.49300,       34.328000,  -0.00093285000,   8.7336130e+12,     0.010100600,    0.0028475300,       401.70500,       38.388000,   3.1308070e+12,       1504.3660,   2.6933210e+22,       20.554000,       1.0010000,   4.1914430e+18,     0.033000000,      0.16900000,      0.17000000,      0.16000000,     0.049104860,   8.7914250e+10,    0.0010714500,   0.00030206000,   8.7914250e+10,       4.0720000,   3.5693320e+11,       3.1176200,   5.5815900e+19,     0.059000000
2010.08.18_04:48:00_TAI,   8.5341490e+21,       24.430000,       101.61300,       102.32200,       34.556000,     0.063094880,   8.5670860e+12,     0.011115130,    0.0031873900,       396.79200,       41.685000,   3.2275690e+12,       1533.4420,   2.6633070e+22,       20.529000,       1.1090000,   4.2184510e+18,     0.034000000,      0.17500000,      0.17600000,      0.16600000,     0.051098600,   8.8748910e+10,    0.0011078900,   0.00031770000,   8.8748910e+10,       4.1550000,   3.6032680e+11,       3.2847470,   5.7050030e+19,     0.067000000
2010.08.18_05:00:00_TAI,   8.2793650e+21,       24.379000,       102.83000,       103.52500,       34.698000,     0.017468800,   8.4524260e+12,     0.014222280,    0.0041727100,       392.71800,       52.196000,   3.9565250e+12,       1584.7370,   2.6326450e+22,       20.544000,       1.1430000,   4.1023820e+18,     0.034000000,      0.17900000,      0.17900000,      0.17000000,     0.052160760,   8.6652090e+10,    0.0011255800,   0.00033024000,   8.6652090e+10,       4.1310000,   3.5181810e+11,       3.4152230,   5.6735410e+19,     0.034000000
2010.08.18_05:12:00_TAI,   8.1542590e+21,       24.274000,       103.68000,       104.34100,       34.505000,    -0.055039790,   8.3095150e+12,     0.013656670,    0.0040186100,       387.24500,       49.449000,   3.8337060e+12,       1592.0890,   2.6017260e+22,       20.484000,       1.0240000,   4.1539230e+18,     0.034000000,      0.18300000,      0.18400000,      0.17400000,     0.053548340,   8.7506490e+10,    0.0011551100,   0.00033990000,   8.7506490e+10,       4.1820000,   3.5529110e+11,       3.5405400,   5.7858040e+19,     0.031000000
2010.08.18_05:24:00_TAI,   8.0288590e+21,       24.537000,       104.46000,       105.48500,       35.111000,    -0.041258520,   8.5127010e+12,     0.010549220,    0.0031008600,       395.14400,       37.635000,   2.6060120e+12,       1612.9510,   2.6000460e+22,       20.657000,       1.3510000,   4.1396560e+18,     0.035000000,      0.18500000,      0.18600000,      0.17700000,     0.054242370,   8.7437640e+10,    0.0011800900,   0.00034687000,   8.7437640e+10,       4.2100000,   3.5501530e+11,       3.6662850,   5.9099810e+19,     0.019000000
2010.08.18_05:36:00_TAI,   7.8516350e+21,       24.375000,       103.82900,       104.68600,       34.810000,    -0.090083080,   8.0786860e+12,     0.014089060,    0.0041345400,       375.05600,       49.143000,   3.5886980e+12,       1569.7450,   2.4778650e+22,       20.450000,       1.4300000,   4.0987610e+18,     0.035000000,      0.18700000,      0.18700000,      0.17900000,     0.054657650,   8.6277860e+10,    0.0011986900,   0.00035177000,   8.6277860e+10,       4.1810000,   3.5030950e+11,       3.6359680,   5.7394270e+19,     0.060000000
2010.08.18_05:48:00_TAI,   7.7231810e+21,       24.402000,       104.33400,       105.17500,       35.246000,    -0.095572100,   7.8687840e+12,     0.013417980,    0.0039936100,       370.42400,       46.378000,   3.2743530e+12,       1560.3720,   2.4067030e+22,       20.294000,       1.3860000,   3.9439660e+18,     0.034000000,      0.18400000,      0.18500000,      0.17600000,     0.053987290,   8.3269480e+10,    0.0011794300,   0.00035103000,   8.3269480e+10,       4.0770000,   3.3809750e+11,       3.5931200,   5.5419930e+19,     0.019000000
2010.08.18_06:00:00_TAI,   7.6055380e+21,       24.152000,       106.50100,       107.51300,       35.248000,    -0.082506950,   7.6257700e+12,     0.014944630,    0.0045089000,       363.36700,       51.181000,   3.9708630e+12,       1549.6210,   2.3359970e+22,       20.060000,       1.1190000,   3.8553560e+18,     0.034000000,      0.18400000,      0.18400000,      0.17600000,     0.053991950,   8.1390890e+10,    0.0011801300,   0.00035605000,   8.1390890e+10,       4.0420000,   3.3047220e+11,       3.6244090,   5.4636630e+19,     0.019000000
2010.08.18_06:12:00_TAI,   7.6149800e+21,       24.223000,       107.20700,       108.02800,       35.358000,     -0.10925020,   7.6435030e+12,     0.011585510,    0.0034618000,       358.10900,       39.596000,   3.0087460e+12,       1530.5970,   2.3250040e+22,       20.007000,       1.3730000,   3.7965450e+18,     0.033000000,      0.18000000,      0.18000000,      0.17200000,     0.052788910,   8.0187240e+10,    0.0011723900,   0.00035032000,   8.0187240e+10,       4.0070000,   3.2558690e+11,       3.5811360,   5.4398060e+19,     0.028000000
2010.08.18_06:24:00_TAI,   7.5976200e+21,       24.087000,       106.51700,       107.11700,       35.095000,    -0.074608970,   7.5652930e+12,     0.012503810,    0.0037065900,       352.97800,       42.515000,   3.5415080e+12,       1490.8960,   2.2712310e+22,       19.833000,       1.2030000,   3.6886730e+18,     0.032000000,      0.17400000,      0.17400000,      0.16700000,     0.051099570,   7.7845080e+10,    0.0011618300,   0.00034441000,   7.7845080e+10,       3.9500000,   3.1607830e+11,       3.4350620,   5.2329740e+19,     0.029000000
2010.08.18_06:36:00_TAI,   7.7332020e+21,       24.301000,       106.66300,       107.18400,       34.991000,    0.0080509300,   7.7312700e+12,     0.011428280,    0.0033142600,       355.32300,       39.267000,   3.0797000e+12,       1465.4510,   2.3058390e+22,       19.918000,       1.3590000,   3.6386880e+18,     0.031000000,      0.16600000,      0.16600000,      0.15900000,     0.048822980,   7.6821340e+10,    0.0011330600,   0.00032859000,   7.6821340e+10,       3.8930000,   3.1192250e+11,       3.3182050,   5.2210860e+19,     0.022000000
2010.08.18_06:48:00_TAI,   7.9796650e+21,       24.277000,       105.93900,       106.40400,       34.546000,     0.064950880,   8.0552760e+12,     0.012959330,    0.0036215600,       365.41700,       45.150000,   3.7867620e+12,       1433.2150,   2.3729350e+22,       19.970000,       1.1390000,   3.6410690e+18,     0.029000000,      0.15800000,      0.15800000,      0.15100000,     0.046312080,   7.6677640e+10,    0.0011081100,   0.00030967000,   7.6677640e+10,       3.8610000,   3.1133960e+11,       3.1313120,   5.1844270e+19,     0.028000000
2010.08.18_07:00:00_TAI,   8.0624760e+21,       24.097000,       104.26800,       104.65300,       33.774000,     0.049179820,   7.8534810e+12,     0.011911130,    0.0032871000,       354.55100,       41.611000,   3.4420570e+12,       1397.8620,   2.3504170e+22,       19.818000,       1.0270000,   3.5251770e+18,     0.028000000,      0.15000000,      0.15100000,      0.14400000,     0.044048500,   7.4064770e+10,    0.0010735400,   0.00029626000,   7.4064770e+10,       3.7500000,   3.0073050e+11,       2.9976940,   5.0404350e+19,     0.028000000
2010.08.18_07:12:00_TAI,   8.3225880e+21,       24.173000,       102.90000,       103.16000,       33.567000,      0.11272215,   8.0940120e+12,    0.0099913600,    0.0026811400,       361.13100,       35.528000,   3.3640430e+12,       1360.0710,   2.3936230e+22,       19.764000,      0.95800000,   3.4915630e+18,     0.027000000,      0.14200000,      0.14300000,      0.13500000,     0.041460160,   7.2966770e+10,    0.0010287400,   0.00027606000,   7.2966770e+10,       3.6580000,   2.9627200e+11,       2.7539510,   4.8467470e+19,     0.041000000
2010.08.18_07:24:00_TAI,   8.5438770e+21,       24.195000,       101.74100,       101.98000,       32.924000,     0.080161770,   8.2101930e+12,     0.010571080,    0.0027924300,       365.05900,       38.290000,   3.9023460e+12,       1328.7690,   2.4197080e+22,       19.827000,      0.86100000,   3.4112170e+18,     0.025000000,      0.13400000,      0.13400000,      0.12700000,     0.039010470,   7.1038660e+10,   0.00097929000,   0.00025869000,   7.1038660e+10,       3.5470000,   2.8844250e+11,       2.5567760,   4.6559270e+19,     0.058000000
2010.08.18_07:36:00_TAI,   8.7432070e+21,       24.395000,       101.70400,       101.94400,       33.039000,     0.034502730,   8.5538660e+12,    0.0093421000,    0.0024286800,       376.48600,       34.400000,   3.2081880e+12,       1311.1060,   2.4664200e+22,       19.898000,       1.0240000,   3.3920650e+18,     0.025000000,      0.12900000,      0.13000000,      0.12300000,     0.037729810,   7.0976390e+10,   0.00095349000,   0.00024788000,   7.0976390e+10,       3.5110000,   2.8818870e+11,       2.4655470,   4.6381270e+19,     0.040000000
2010.08.18_07:48:00_TAI,   8.9092500e+21,       24.496000,       100.19200,       100.51700,       32.846000,      0.11607202,   8.4776260e+12,    0.0091940400,    0.0023664400,       371.86300,       34.332000,   3.3807190e+12,       1311.6070,   2.5271080e+22,       20.037000,      0.94400000,   3.3570780e+18,     0.024000000,      0.12400000,      0.12500000,      0.11800000,     0.036351460,   7.0039330e+10,   0.00092166000,   0.00023723000,   7.0039330e+10,       3.4420000,   2.8438260e+11,       2.3432920,   4.5148830e+19,     0.025000000
2010.08.18_08:00:00_TAI,   9.3851270e+21,       24.527000,       98.666000,       98.990000,       32.684000,     0.081387180,   8.8094980e+12,     0.010415860,    0.0026417900,       380.81100,       40.596000,   3.8006760e+12,       1290.2010,   2.6330500e+22,       20.046000,       1.0670000,   3.3762800e+18,     0.023000000,      0.11900000,      0.11900000,      0.11300000,     0.034673880,   7.0762680e+10,   0.00088103000,   0.00022346000,   7.0762680e+10,       3.4340000,   2.8731780e+11,       2.2335910,   4.5583260e+19,     0.028000000
2010.08.18_08:12:00_TAI,   9.4999530e+21,       24.511000,       98.770000,       98.950000,       32.633000,      0.11103018,   9.0192720e+12,     0.010385450,    0.0026204100,       389.45900,       40.831000,   4.0566570e+12,       1294.5620,   2.6789140e+22,       20.033000,      0.89200000,   3.4449840e+18,     0.023000000,      0.11900000,      0.11900000,      0.11300000,     0.034804010,   7.2021970e+10,   0.00087299000,   0.00022027000,   7.2021970e+10,       3.4320000,   2.9242870e+11,       2.2005570,   4.5537410e+19,     0.039000000
2010.08.18_08:24:00_TAI,   9.4381840e+21,       24.380000,       98.760000,       98.897000,       32.567000,      0.14873637,   9.0610720e+12,     0.010704850,    0.0027266500,       393.31600,       41.909000,   3.7341850e+12,       1319.3040,   2.6929700e+22,       20.121000,      0.74800000,   3.4057060e+18,     0.023000000,      0.12000000,      0.12000000,      0.11400000,     0.035102750,   7.1651890e+10,   0.00087695000,   0.00022337000,   7.1651890e+10,       3.4330000,   2.9092350e+11,       2.2577480,   4.6085260e+19,     0.030000000
2010.08.18_08:36:00_TAI,   9.4422810e+21,       24.474000,       99.147000,       99.361000,       33.099000,     0.024306880,   9.0696220e+12,    0.0090275600,    0.0023040100,       390.10100,       35.397000,   2.9749940e+12,       1325.5300,   2.7044450e+22,       20.254000,      0.98900000,   3.4364390e+18,     0.023000000,      0.12100000,      0.12100000,      0.11600000,     0.035553440,   7.2538780e+10,   0.00087269000,   0.00022272000,   7.2538780e+10,       3.4220000,   2.9452150e+11,       2.2298560,   4.5495200e+19,       0.0000000
2010.08.18_08:48:00_TAI,   9.4655670e+21,       24.659000,       99.484000,       99.757000,       33.615000,      0.17060593,   9.2371860e+12,    0.0093842500,    0.0024133600,       398.14400,       37.033000,   2.8505970e+12,       1359.2480,   2.7699910e+22,       20.508000,       1.2770000,   3.5002940e+18,     0.024000000,      0.12300000,      0.12400000,      0.11800000,     0.036338520,   7.4053710e+10,   0.00088415000,   0.00022738000,   7.4053710e+10,       3.4890000,   3.0066900e+11,       2.2966100,   4.6802250e+19,     0.027000000
2010.08.18_09:00:00_TAI,   9.5542740e+21,       25.026000,       99.455000,       99.669000,       34.312000,     0.047911790,   9.6031510e+12,     0.011327520,    0.0028909000,       412.59700,       45.063000,   3.8221810e+12,       1385.9190,   2.8690680e+22,       20.942000,       1.4050000,   3.6699600e+18,     0.025000000,      0.12700000,      0.12700000,      0.12200000,     0.037495520,   7.7621540e+10,   0.00090498000,   0.00023096000,   7.7621540e+10,       3.6000000,   3.1515100e+11,       2.3799140,   4.9267920e+19,     0.014000000
2010.08.18_09:12:00_TAI,   9.5426700e+21,       24.991000,       101.91500,       102.31600,       34.854000,      0.14421898,   9.8094170e+12,     0.011976930,    0.0031322100,       427.52700,       48.067000,   4.1878540e+12,       1441.5660,   2.9379360e+22,       20.932000,       1.4470000,   3.7682640e+18,     0.026000000,      0.13300000,      0.13300000,      0.12800000,     0.039390790,   8.0279130e+10,   0.00094265000,   0.00024652000,   8.0279130e+10,       3.7830000,   3.2593650e+11,       2.5945420,   5.2877210e+19,    0.0090000000
2010.08.18_09:24:00_TAI,   9.5617250e+21,       25.222000,       101.93700,       102.09500,       35.375000,     0.097535220,   1.0185330e+13,     0.012035680,    0.0031358900,       439.54500,       48.343000,   4.1237030e+12,       1444.7940,   2.9579460e+22,       21.142000,       1.4080000,   3.8801150e+18,     0.027000000,      0.13600000,      0.13700000,      0.13200000,     0.040571750,   8.3063100e+10,   0.00096360000,   0.00025107000,   8.3063100e+10,       3.8700000,   3.3723450e+11,       2.6193280,   5.3625850e+19,     0.019000000
2010.08.18_09:36:00_TAI,   9.4579870e+21,       25.219000,       101.42500,       101.67000,       35.257000,     0.088850920,   1.0289110e+13,     0.012702960,    0.0033166800,       443.70000,       50.553000,   4.4632730e+12,       1454.7090,   2.9448230e+22,       21.209000,       1.5480000,   3.9853490e+18,     0.028000000,      0.14100000,      0.14200000,      0.13800000,     0.042188280,   8.5403360e+10,   0.00099264000,   0.00025917000,   8.5403360e+10,       3.9500000,   3.4673030e+11,       2.7370920,   5.5408010e+19,     0.012000000
2010.08.18_09:48:00_TAI,   9.3169880e+21,       24.951000,       102.96200,       103.26900,       35.647000,    -0.029462120,   1.0017530e+13,     0.011638750,    0.0031427500,       440.91200,       46.258000,   3.9315210e+12,       1528.5950,   2.9882220e+22,       21.355000,       1.5760000,   4.0109830e+18,     0.029000000,      0.14800000,      0.14800000,      0.14400000,     0.044112830,   8.6235350e+10,    0.0010217300,   0.00027589000,   8.6235350e+10,       4.0610000,   3.5010200e+11,       2.9266520,   5.7212580e+19,     0.024000000
2010.08.18_10:00:00_TAI,   9.0379690e+21,       25.054000,       103.40500,       103.79100,       36.122000,     0.019485850,   9.7976790e+12,     0.013630110,    0.0037548700,       436.93100,       53.015000,   4.5832250e+12,       1551.4290,   2.9090330e+22,       21.239000,       1.3030000,   4.0144130e+18,     0.030000000,      0.15400000,      0.15400000,      0.15000000,     0.045922250,   8.6107250e+10,    0.0010538200,   0.00029031000,   8.6107250e+10,       4.0990000,   3.4957550e+11,       3.0599270,   5.7375660e+19,     0.020000000
2010.08.18_10:12:00_TAI,   8.8960560e+21,       25.251000,       103.45500,       103.85200,       36.365000,    -0.032688740,   9.8147120e+12,     0.012114170,    0.0033390600,       439.48300,       46.400000,   3.8601300e+12,       1583.9970,   2.9233990e+22,       21.484000,       1.7560000,   4.1153530e+18,     0.031000000,      0.16100000,      0.16100000,      0.15700000,     0.048059790,   8.8698360e+10,    0.0010947000,   0.00030173000,   8.8698360e+10,       4.1930000,   3.6008780e+11,       3.2164940,   5.9363080e+19,     0.016000000
