Date_obs,MCDz,errMCDz,MCHz,errMCHz,TCHz,errTCHz,ABSNCHz,errABSNCHz,USFz,errUSFz,Brhdr.T_REC,Brhdr.Meanjzd,Brhdr.errjz,Brhdr.meanjzh,Brhdr.errmih,Brhdr.totusjh,Brhdr.errtui,Brhdr.absnjzh,Brhdr.errtai,Brhdr.usflux,Brhdr.errvf
2010.08.18_00:00:00_TAI,     -0.41792956,      0.42335232,   0.00037939389,   0.00046587136,      0.31907026,      0.39179782,       6.0127207,      0.39179782,   6.5867184e+19,   2.2349118e+18,2010.08.18_00:00:00_TAI,     0.057883220,     0.040911960,    0.0019826700,   0.00025069000,      373.120,      3.68900,      29.1770,      3.68900,   9.2806590e+21,   3.9629680e+18
2010.08.18_00:12:00_TAI,     -0.50156791,      0.43064757,  -9.0222541e-05,   0.00047466333,     0.075877157,      0.39919186,       5.9955118,      0.39919186,   6.8419699e+19,   2.2404497e+18,2010.08.18_00:12:00_TAI,     0.035849040,     0.040828680,    0.0018438500,   0.00024867000,      372.791,      3.65000,      27.0680,      3.65000,   9.2428520e+21,   3.9234500e+18
2010.08.18_00:24:00_TAI,     -0.45608116,      0.42302322,   0.00049037878,   0.00044742407,      0.41240856,      0.37628364,       5.5635516,      0.37628364,   6.8170704e+19,   2.1195571e+18,2010.08.18_00:24:00_TAI,     0.094737110,     0.040452380,    0.0021925100,   0.00024700000,      362.261,      3.59100,      31.8730,      3.59100,   9.1913000e+21,   3.8418000e+18
2010.08.18_00:36:00_TAI,     -0.30052763,      0.38910270,  -0.00013005395,   0.00042798656,      0.10937538,      0.35993669,       5.3697145,      0.35993669,   6.8732108e+19,   2.0271047e+18,2010.08.18_00:36:00_TAI,      0.11171729,     0.040829580,    0.0022046800,   0.00024852000,      366.899,      3.61500,      32.0690,      3.61500,   9.1651610e+21,   3.8719470e+18
2010.08.18_00:48:00_TAI,     -0.32307432,      0.40547480,   8.6650166e-05,   0.00044080858,     0.072872790,      0.37072002,       5.6949952,      0.37072002,   6.9392863e+19,   2.1204693e+18,2010.08.18_00:48:00_TAI,     0.015869780,     0.040962550,    0.0021362100,   0.00024849000,      365.429,      3.59900,      30.9430,      3.59900,   9.1227990e+21,   3.8631280e+18
2010.08.18_01:00:00_TAI,     -0.42562296,      0.39496193,   0.00012063038,   0.00044805620,      0.10145015,      0.37681527,       6.0682398,      0.37681527,   7.1897037e+19,   2.0565167e+18,2010.08.18_01:00:00_TAI,     0.033264560,     0.040514660,    0.0020570700,   0.00024430000,      354.347,      3.51700,      29.6140,      3.51700,   9.0657400e+21,   3.8201780e+18
2010.08.18_01:12:00_TAI,    0.0051254786,      0.40723017,   0.00066356546,   0.00042473056,      0.55805855,      0.35719840,       5.4517693,      0.35719840,   6.3190683e+19,   2.0965521e+18,2010.08.18_01:12:00_TAI,     0.046937530,     0.040826810,    0.0021220700,   0.00024447000,      356.189,      3.55800,      30.8820,      3.55800,   9.0960030e+21,   3.8747670e+18
2010.08.18_01:24:00_TAI,     -0.16735462,      0.39837009,   5.7466899e-05,   0.00044202403,     0.048329662,      0.37174221,       5.8441846,      0.37174221,   6.8088803e+19,   2.0626025e+18,2010.08.18_01:24:00_TAI,     0.050610540,     0.041346400,    0.0019595800,   0.00024866000,      351.302,      3.55200,      27.9890,      3.55200,   8.9833130e+21,   3.8482430e+18
2010.08.18_01:36:00_TAI,     0.068326818,      0.37504779,   4.3755637e-05,   0.00041187530,     0.036798491,      0.34638713,       5.5437608,      0.34638713,   6.3792818e+19,   1.9376179e+18,2010.08.18_01:36:00_TAI,     0.063368080,     0.041038980,    0.0023791600,   0.00024632000,      357.435,      3.55000,      34.2930,      3.55000,   9.0322440e+21,   3.8547990e+18
2010.08.18_01:48:00_TAI,     -0.21463552,      0.38651284,  -9.1650020e-05,   0.00042163474,     0.077077666,      0.35459482,       5.5600298,      0.35459482,   6.5238129e+19,   2.0093288e+18,2010.08.18_01:48:00_TAI,     0.071083510,     0.041481450,    0.0021642600,   0.00024878000,      356.198,      3.60800,      31.3860,      3.60800,   9.0604330e+21,   3.9081730e+18
2010.08.18_02:00:00_TAI,     -0.22990293,      0.45385933,   0.00070323899,   0.00053147874,      0.59142399,      0.44697362,       5.7313794,      0.44697362,   6.7079755e+19,   3.0740443e+18,2010.08.18_02:00:00_TAI,     0.028669700,     0.042522040,    0.0015352600,   0.00025756000,      363.632,      3.65000,      21.7550,      3.65000,   8.9222420e+21,   3.9133570e+18
