Date_obs,MCDz,errMCDz,MCHz,errMCHz,TCHz,errTCHz,ABSNCHz,errABSNCHz,USFz,errUSFz,Brhdr.T_REC,Brhdr.Meanjzd,Brhdr.errjz,Brhdr.meanjzh,Brhdr.errmih,Brhdr.totusjh,Brhdr.errtui,Brhdr.absnjzh,Brhdr.errtai,Brhdr.usflux,Brhdr.errvf
2010.11.07_00:00:00_TAI,      0.51954092,      0.36184875,  -0.00079595725,   0.00062243788,      0.66940005,      0.52347026,       7.3722653,      0.52347026,   1.9597693e+20,   2.4697895e+18,2010.11.07_00:00:00_TAI,      0.14717588,     0.022835250,    0.0019484600,   0.00014419000,       1631.2910,      7.45800,      100.782,      7.45800,   3.2461400e+22,   7.7100590e+18
2010.11.07_00:12:00_TAI,      0.29935925,      0.36620660,   -0.0010708757,   0.00059718792,      0.90060646,      0.50223504,       7.0259888,      0.50223504,   1.9630127e+20,   2.4815735e+18,2010.11.07_00:12:00_TAI,      0.15947382,     0.022879590,    0.0019673400,   0.00014441000,       1616.8390,      7.45400,      101.550,      7.45400,   3.2405820e+22,   7.7071600e+18
2010.11.07_00:24:00_TAI,      0.50028788,      0.35679263,   -0.0020681379,   0.00059568444,       1.7393040,      0.50097062,       7.7344637,      0.50097062,   1.9565650e+20,   2.4164617e+18,2010.11.07_00:24:00_TAI,      0.19521242,     0.022821460,    0.0019006000,   0.00014285000,       1619.2760,      7.44700,      99.0840,      7.44700,   3.2500950e+22,   7.7527000e+18
2010.11.07_00:36:00_TAI,      0.65403687,      0.32738281,  -0.00068021045,   0.00056926026,      0.57205699,      0.47874788,       8.2517838,      0.47874788,   2.0205608e+20,   2.1963515e+18,2010.11.07_00:36:00_TAI,      0.17022979,     0.022702680,    0.0018067000,   0.00014357000,       1616.4870,      7.44300,      93.6550,      7.44300,   3.2509650e+22,   7.6497750e+18
2010.11.07_00:48:00_TAI,      0.71184139,      0.34922540,  -0.00081949314,   0.00059090822,      0.68919373,      0.49695381,       8.0878527,      0.49695381,   1.9909307e+20,   2.4044748e+18,2010.11.07_00:48:00_TAI,      0.17305969,     0.022889550,    0.0015735300,   0.00014547000,       1629.1050,      7.51200,      81.2590,      7.51200,   3.2428990e+22,   7.6707640e+18
2010.11.07_01:00:00_TAI,      0.61462594,      0.34616739,   -0.0010342464,   0.00059605952,      0.86980122,      0.50128605,       7.4955238,      0.50128605,   2.0935803e+20,   2.3331036e+18,2010.11.07_01:00:00_TAI,      0.19622740,     0.023072720,    0.0020939200,   0.00014764000,       1618.4730,      7.61900,      108.050,      7.61900,   3.2382500e+22,   7.6989340e+18
2010.11.07_01:12:00_TAI,      0.59329960,      0.32856926,   -0.0010119151,   0.00059078618,      0.85102062,      0.49685117,       7.3706737,      0.49685117,   2.0873825e+20,   2.2215885e+18,2010.11.07_01:12:00_TAI,      0.18162611,     0.023400180,    0.0021320900,   0.00014792000,       1611.8450,      7.60700,      109.649,      7.60700,   3.2248450e+22,   7.7715630e+18
2010.11.07_01:24:00_TAI,      0.43460430,      0.33849452,  -0.00097231031,   0.00057390348,      0.81771297,      0.48265283,       8.4729899,      0.48265283,   2.0261172e+20,   2.1644538e+18,2010.11.07_01:24:00_TAI,      0.19740263,     0.023686710,    0.0020141400,   0.00015164000,       1633.1860,      7.75900,      103.062,      7.75900,   3.2178980e+22,   7.8149040e+18
2010.11.07_01:36:00_TAI,      0.60442819,      0.32204705,  -0.00076638071,   0.00057035875,      0.64452618,      0.47967171,       8.0872174,      0.47967171,   2.0524898e+20,   2.1742378e+18,2010.11.07_01:36:00_TAI,      0.20858796,     0.023968480,    0.0022485600,   0.00015399000,       1634.9950,      7.82800,      114.306,      7.82800,   3.2097190e+22,   7.8396060e+18
2010.11.07_01:48:00_TAI,      0.52628273,      0.39360142,  -0.00014288440,   0.00064133815,      0.12016578,      0.53936539,       7.3529915,      0.53936539,   2.0799325e+20,   2.9793302e+18,2010.11.07_01:48:00_TAI,      0.18403684,     0.024257840,    0.0020989000,   0.00015754000,       1653.6960,      7.95300,      105.954,      7.95300,   3.1930360e+22,   7.8628050e+18
2010.11.07_02:00:00_TAI,      0.64991624,      0.36824130,  -0.00013572298,   0.00060856930,      0.11414303,      0.51180678,       7.6801719,      0.51180678,   1.9626752e+20,   2.6622209e+18,2010.11.07_02:00:00_TAI,      0.17604235,     0.024755300,    0.0022596200,   0.00016179000,       1656.4440,      8.06000,      112.563,      8.06000,   3.1708280e+22,   7.8884700e+18
2010.11.07_02:12:00_TAI,      0.51567342,      0.33362551,   -0.0018841045,   0.00060536520,       1.5845319,      0.50911214,       8.3125752,      0.50911214,   2.0632572e+20,   2.2662759e+18,2010.11.07_02:12:00_TAI,      0.19072650,     0.025332640,    0.0021409900,   0.00016899000,       1667.0290,      8.32100,      105.418,      8.32100,   3.1614370e+22,   7.9500770e+18
