Date_obs,MCDz,errMCDz,MCHz,errMCHz,TCHz,errTCHz,ABSNCHz,errABSNCHz,USFz,errUSFz,Brhdr.T_REC,Brhdr.Meanjzd,Brhdr.errjz,Brhdr.meanjzh,Brhdr.errmih,Brhdr.totusjh,Brhdr.errtui,Brhdr.absnjzh,Brhdr.errtai,Brhdr.usflux,Brhdr.errvf
2010.11.07_00:00:00_TAI,     -0.43188965,      0.34987656,   0.00013778837,   0.00061948962,      0.11588002,      0.52099077,       10.209835,      0.52099077,   2.6767317e+20,   2.3183239e+18,2010.11.07_00:00:00_TAI,      0.14717588,     0.022835250,    0.0019484600,   0.00014419000,       1631.2910,      7.45800,      100.782,      7.45800,   3.2461400e+22,   7.7100590e+18
2010.11.07_00:12:00_TAI,     -0.46064717,      0.35745690,  -0.00020023264,   0.00063522326,      0.16839565,      0.53422277,       9.0497051,      0.53422277,   2.7264238e+20,   2.4261342e+18,2010.11.07_00:12:00_TAI,      0.15947382,     0.022879590,    0.0019673400,   0.00014441000,       1616.8390,      7.45400,      101.550,      7.45400,   3.2405820e+22,   7.7071600e+18
2010.11.07_00:24:00_TAI,     -0.56660763,      0.37558268,  -0.00078272471,   0.00065668909,      0.65827148,      0.55227552,       9.9157915,      0.55227552,   2.6873493e+20,   2.5418025e+18,2010.11.07_00:24:00_TAI,      0.19521242,     0.022821460,    0.0019006000,   0.00014285000,       1619.2760,      7.44700,      99.0840,      7.44700,   3.2500950e+22,   7.7527000e+18
2010.11.07_00:36:00_TAI,     -0.49694749,      0.35099784,   0.00023067757,   0.00064954813,      0.19399984,      0.54626998,       10.055850,      0.54626998,   2.6981275e+20,   2.4450930e+18,2010.11.07_00:36:00_TAI,      0.17022979,     0.022702680,    0.0018067000,   0.00014357000,       1616.4870,      7.44300,      93.6550,      7.44300,   3.2509650e+22,   7.6497750e+18
2010.11.07_00:48:00_TAI,      0.15091750,      0.36905128,  -0.00072095807,   0.00061872264,      0.60632574,      0.52034574,       9.9459879,      0.52034574,   2.5008953e+20,   2.4719565e+18,2010.11.07_00:48:00_TAI,      0.17305969,     0.022889550,    0.0015735300,   0.00014547000,       1629.1050,      7.51200,      81.2590,      7.51200,   3.2428990e+22,   7.6707640e+18
2010.11.07_01:00:00_TAI,     -0.53167046,      0.36360128,   0.00074882638,   0.00065135000,      0.62976298,      0.54778535,       10.037466,      0.54778535,   2.5375813e+20,   2.4375652e+18,2010.11.07_01:00:00_TAI,      0.19622740,     0.023072720,    0.0020939200,   0.00014764000,       1618.4730,      7.61900,      108.050,      7.61900,   3.2382500e+22,   7.6989340e+18
2010.11.07_01:12:00_TAI,     -0.64481801,      0.34719988,    0.0011170331,   0.00063023479,      0.93942486,      0.53002746,       10.180003,      0.53002746,   2.5411984e+20,   2.4090688e+18,2010.11.07_01:12:00_TAI,      0.18162611,     0.023400180,    0.0021320900,   0.00014792000,       1611.8450,      7.60700,      109.649,      7.60700,   3.2248450e+22,   7.7715630e+18
2010.11.07_01:24:00_TAI,     -0.20686812,      0.33038456,    0.0013693868,   0.00060042312,       1.1516543,      0.50495584,       10.588800,      0.50495584,   2.5221610e+20,   2.1889050e+18,2010.11.07_01:24:00_TAI,      0.19740263,     0.023686710,    0.0020141400,   0.00015164000,       1633.1860,      7.75900,      103.062,      7.75900,   3.2178980e+22,   7.8149040e+18
2010.11.07_01:36:00_TAI,     -0.74116235,      0.39498328,   0.00058852965,   0.00068045266,      0.49495343,      0.57226069,       9.9662941,      0.57226069,   2.4545559e+20,   2.6411044e+18,2010.11.07_01:36:00_TAI,      0.20858796,     0.023968480,    0.0022485600,   0.00015399000,       1634.9950,      7.82800,      114.306,      7.82800,   3.2097190e+22,   7.8396060e+18
2010.11.07_01:48:00_TAI,     -0.70869833,      0.36243884,    0.0013415782,   0.00068260198,       1.1282673,      0.57406827,       10.532831,      0.57406827,   2.5198796e+20,   2.4345608e+18,2010.11.07_01:48:00_TAI,      0.18403684,     0.024257840,    0.0020989000,   0.00015754000,       1653.6960,      7.95300,      105.954,      7.95300,   3.1930360e+22,   7.8628050e+18
2010.11.07_02:00:00_TAI,     -0.59023184,      0.36694921,    0.0016002501,   0.00066273283,       1.3458103,      0.55735831,       10.262566,      0.55735831,   2.4274891e+20,   2.3999022e+18,2010.11.07_02:00:00_TAI,      0.17604235,     0.024755300,    0.0022596200,   0.00016179000,       1656.4440,      8.06000,      112.563,      8.06000,   3.1708280e+22,   7.8884700e+18
2010.11.07_02:12:00_TAI,     -0.22511242,      0.36607641,    0.0011207547,   0.00067506899,      0.94255466,      0.56773302,       10.509937,      0.56773302,   2.4422729e+20,   2.5141360e+18,2010.11.07_02:12:00_TAI,      0.19072650,     0.025332640,    0.0021409900,   0.00016899000,       1667.0290,      8.32100,      105.418,      8.32100,   3.1614370e+22,   7.9500770e+18
2010.11.07_02:24:00_TAI,     -0.48412080,      0.36433846,    0.0018911411,   0.00064538981,       1.5904497,      0.54277283,       10.290600,      0.54277283,   2.3645410e+20,   2.4063648e+18,2010.11.07_02:24:00_TAI,      0.16887270,     0.025435750,    0.0022975900,   0.00016859000,       1664.8900,      8.22300,      112.070,      8.22300,   3.1353910e+22,   7.8963260e+18
2010.11.07_02:36:00_TAI,     -0.65911692,      0.38645480,    0.0024304320,   0.00066305848,       2.0439933,      0.55763218,       10.163239,      0.55763218,   2.3658704e+20,   2.5992714e+18,2010.11.07_02:36:00_TAI,      0.19373538,     0.025923400,    0.0023275200,   0.00017221000,       1673.3670,      8.30400,      112.238,      8.30400,   3.1211220e+22,   7.9602180e+18
2010.11.07_02:48:00_TAI,     -0.92257311,      0.36667746,    0.0021134259,   0.00066026597,       1.7773911,      0.55528368,       10.827282,      0.55528368,   2.3977039e+20,   2.4108376e+18,2010.11.07_02:48:00_TAI,      0.19214803,     0.026369700,    0.0023637300,   0.00017751000,       1685.8990,      8.41300,      112.022,      8.41300,   3.0786670e+22,   7.9318390e+18
2010.11.07_03:00:00_TAI,     -0.54779211,      0.41493563,    0.0017986830,   0.00068479624,       1.5126924,      0.57591364,       10.623588,      0.57591364,   2.2990983e+20,   2.7260155e+18,2010.11.07_03:00:00_TAI,      0.17953992,     0.026797740,    0.0023923700,   0.00018157000,       1648.1670,      8.43900,      111.188,      8.43900,   3.0289880e+22,   7.9205750e+18
2010.11.07_03:12:00_TAI,     -0.46503915,      0.37129809,    0.0019619420,   0.00070013322,       1.6499932,      0.58881203,       11.541179,      0.58881203,   2.3520497e+20,   2.3661205e+18,2010.11.07_03:12:00_TAI,      0.15694013,     0.027196400,    0.0023488600,   0.00018793000,       1684.5590,      8.53300,      106.655,      8.53300,   3.0000700e+22,   7.8176210e+18
