Date_obs,MCDz,errMCDz,MCHz,errMCHz,TCHz,errTCHz,ABSNCHz,errABSNCHz,USFz,errUSFz,Brhdr.T_REC,Brhdr.Meanjzd,Brhdr.errjz,Brhdr.meanjzh,Brhdr.errmih,Brhdr.totusjh,Brhdr.errtui,Brhdr.absnjzh,Brhdr.errtai,Brhdr.usflux,Brhdr.errvf
2010.11.07_00:00:00_TAI,      0.23599692,      0.45340299,   7.9414356e-05,   0.00059283000,     0.066787474,      0.49857003,       5.5760847,      0.49857003,   1.0174953e+20,   3.0335995e+18,2010.11.07_00:00:00_TAI,      0.14717588,     0.022835250,    0.0019484600,   0.00014419000,       1631.2910,      7.45800,      100.782,      7.45800,   3.2461400e+22,   7.7100590e+18
2010.11.07_00:12:00_TAI,      0.49721236,      0.46233030,  -0.00026771731,   0.00058363193,      0.22515026,      0.49083445,       5.5135754,      0.49083445,   9.8430233e+19,   3.0701397e+18,2010.11.07_00:12:00_TAI,      0.15947382,     0.022879590,    0.0019673400,   0.00014441000,       1616.8390,      7.45400,      101.550,      7.45400,   3.2405820e+22,   7.7071600e+18
2010.11.07_00:24:00_TAI,      0.38713383,      0.49067920,  -0.00096327136,   0.00059706470,      0.81011121,      0.50213142,       5.7284438,      0.50213142,   9.8091077e+19,   3.2346794e+18,2010.11.07_00:24:00_TAI,      0.19521242,     0.022821460,    0.0019006000,   0.00014285000,       1619.2760,      7.44700,      99.0840,      7.44700,   3.2500950e+22,   7.7527000e+18
2010.11.07_00:36:00_TAI,      0.60326627,      0.44231551,  -0.00026386414,   0.00057391420,      0.22190974,      0.48266184,       6.1889086,      0.48266184,   1.0277705e+20,   2.9101299e+18,2010.11.07_00:36:00_TAI,      0.17022979,     0.022702680,    0.0018067000,   0.00014357000,       1616.4870,      7.44300,      93.6550,      7.44300,   3.2509650e+22,   7.6497750e+18
2010.11.07_00:48:00_TAI,      0.34419557,      0.43811318,  -0.00050327652,   0.00056539233,      0.42325555,      0.47549495,       5.9627621,      0.47549495,   9.7030620e+19,   2.9289489e+18,2010.11.07_00:48:00_TAI,      0.17305969,     0.022889550,    0.0015735300,   0.00014547000,       1629.1050,      7.51200,      81.2590,      7.51200,   3.2428990e+22,   7.6707640e+18
2010.11.07_01:00:00_TAI,      0.28847343,      0.44681722,   0.00011652593,   0.00055458109,     0.097998309,      0.46640270,       5.0619636,      0.46640270,   1.0050189e+20,   2.9564669e+18,2010.11.07_01:00:00_TAI,      0.19622740,     0.023072720,    0.0020939200,   0.00014764000,       1618.4730,      7.61900,      108.050,      7.61900,   3.2382500e+22,   7.6989340e+18
2010.11.07_01:12:00_TAI,      0.57431921,      0.44943790,   0.00023943792,   0.00057594360,      0.20136729,      0.48436857,       5.9899752,      0.48436857,   1.0512213e+20,   3.0907479e+18,2010.11.07_01:12:00_TAI,      0.18162611,     0.023400180,    0.0021320900,   0.00014792000,       1611.8450,      7.60700,      109.649,      7.60700,   3.2248450e+22,   7.7715630e+18
2010.11.07_01:24:00_TAI,      0.38491382,      0.46826134,   7.5946211e-05,   0.00057783744,     0.063870764,      0.48596129,       6.5990080,      0.48596129,   1.0250172e+20,   2.8820671e+18,2010.11.07_01:24:00_TAI,      0.19740263,     0.023686710,    0.0020141400,   0.00015164000,       1633.1860,      7.75900,      103.062,      7.75900,   3.2178980e+22,   7.8149040e+18
2010.11.07_01:36:00_TAI,      0.36583085,      0.44913848,   0.00078889367,   0.00058471562,      0.66345957,      0.49174583,       6.3970835,      0.49174583,   1.0215909e+20,   2.9415301e+18,2010.11.07_01:36:00_TAI,      0.20858796,     0.023968480,    0.0022485600,   0.00015399000,       1634.9950,      7.82800,      114.306,      7.82800,   3.2097190e+22,   7.8396060e+18
2010.11.07_01:48:00_TAI,      0.10986170,      0.46847944,   1.5936119e-05,   0.00060738476,     0.013402276,      0.51081059,       6.1898863,      0.51081059,   1.0860046e+20,   3.3622548e+18,2010.11.07_01:48:00_TAI,      0.18403684,     0.024257840,    0.0020989000,   0.00015754000,       1653.6960,      7.95300,      105.954,      7.95300,   3.1930360e+22,   7.8628050e+18
