Date_obs,MCDz,errMCDz,MCHz,errMCHz,TCHz,errTCHz,ABSNCHz,errABSNCHz,USFz,errUSFz,Brhdr.T_REC,Brhdr.Meanjzd,Brhdr.errjz,Brhdr.meanjzh,Brhdr.errmih,Brhdr.totusjh,Brhdr.errtui,Brhdr.absnjzh,Brhdr.errtai,Brhdr.usflux,Brhdr.errvf
2010.11.07_00:00:00_TAI,     -0.49588163,      0.43014301,   0.00027920436,   0.00058643487,      0.23481087,      0.49319173,       6.4993367,      0.49319173,   1.2758934e+20,   2.8439413e+18,2010.11.07_00:00:00_TAI,      0.14717588,     0.022835250,    0.0019484600,   0.00014419000,       1631.2910,      7.45800,      100.782,      7.45800,   3.2461400e+22,   7.7100590e+18
2010.11.07_00:12:00_TAI,     -0.67280824,      0.44971468,   0.00095745390,   0.00058612987,      0.80521873,      0.49293522,       5.4193736,      0.49293522,   1.2893927e+20,   2.9543293e+18,2010.11.07_00:12:00_TAI,      0.15947382,     0.022879590,    0.0019673400,   0.00014441000,       1616.8390,      7.45400,      101.550,      7.45400,   3.2405820e+22,   7.7071600e+18
2010.11.07_00:24:00_TAI,     -0.69826040,      0.43622870,    0.0013449300,   0.00059614239,       1.1310861,      0.50135575,       5.7678529,      0.50135575,   1.2686432e+20,   3.0544563e+18,2010.11.07_00:24:00_TAI,      0.19521242,     0.022821460,    0.0019006000,   0.00014285000,       1619.2760,      7.44700,      99.0840,      7.44700,   3.2500950e+22,   7.7527000e+18
2010.11.07_00:36:00_TAI,      -1.0814878,      0.47881432,    0.0018238392,   0.00060751598,       1.5338488,      0.51092094,       5.3374722,      0.51092094,   1.2261879e+20,   3.1785861e+18,2010.11.07_00:36:00_TAI,      0.17022979,     0.022702680,    0.0018067000,   0.00014357000,       1616.4870,      7.44300,      93.6550,      7.44300,   3.2509650e+22,   7.6497750e+18
2010.11.07_00:48:00_TAI,     -0.47938089,      0.48020851,    0.0019026800,   0.00056741471,       1.6001539,      0.47719577,       5.2312352,      0.47719577,   1.1450305e+20,   3.1845508e+18,2010.11.07_00:48:00_TAI,      0.17305969,     0.022889550,    0.0015735300,   0.00014547000,       1629.1050,      7.51200,      81.2590,      7.51200,   3.2428990e+22,   7.6707640e+18
2010.11.07_01:00:00_TAI,     -0.36765622,      0.44592932,    0.0012742979,   0.00059202722,       1.0716845,      0.49789489,       6.1754730,      0.49789489,   1.2644995e+20,   2.9942131e+18,2010.11.07_01:00:00_TAI,      0.19622740,     0.023072720,    0.0020939200,   0.00014764000,       1618.4730,      7.61900,      108.050,      7.61900,   3.2382500e+22,   7.6989340e+18
2010.11.07_01:12:00_TAI,     -0.53901335,      0.44835672,    0.0016353374,   0.00062475771,       1.3753187,      0.52542123,       6.5694333,      0.52542123,   1.2453025e+20,   3.1623912e+18,2010.11.07_01:12:00_TAI,      0.18162611,     0.023400180,    0.0021320900,   0.00014792000,       1611.8450,      7.60700,      109.649,      7.60700,   3.2248450e+22,   7.7715630e+18
2010.11.07_01:24:00_TAI,     -0.84324751,      0.46182948,   0.00037341531,   0.00062117658,      0.31404228,      0.52240950,       6.3837791,      0.52240950,   1.2881380e+20,   3.1156003e+18,2010.11.07_01:24:00_TAI,      0.19740263,     0.023686710,    0.0020141400,   0.00015164000,       1633.1860,      7.75900,      103.062,      7.75900,   3.2178980e+22,   7.8149040e+18
2010.11.07_01:36:00_TAI,      -1.0131039,      0.50487721,    0.0010916633,   0.00064636267,      0.91808881,      0.54359101,       6.8746064,      0.54359101,   1.3359099e+20,   3.0231934e+18,2010.11.07_01:36:00_TAI,      0.20858796,     0.023968480,    0.0022485600,   0.00015399000,       1634.9950,      7.82800,      114.306,      7.82800,   3.2097190e+22,   7.8396060e+18
2010.11.07_01:48:00_TAI,     -0.59753058,      0.43785853,    0.0011545844,   0.00061399617,      0.97100549,      0.51637078,       6.5131279,      0.51637078,   1.2633995e+20,   2.9148386e+18,2010.11.07_01:48:00_TAI,      0.18403684,     0.024257840,    0.0020989000,   0.00015754000,       1653.6960,      7.95300,      105.954,      7.95300,   3.1930360e+22,   7.8628050e+18
