Date_obs,MCDz,errMCDz,MCHz,errMCHz,TCHz,errTCHz,ABSNCHz,errABSNCHz,USFz,errUSFz,Brhdr.T_REC,Brhdr.Meanjzd,Brhdr.errjz,Brhdr.meanjzh,Brhdr.errmih,Brhdr.totusjh,Brhdr.errtui,Brhdr.absnjzh,Brhdr.errtai,Brhdr.usflux,Brhdr.errvf
2010.10.10_00:00:00_TAI,    -0.056943778,      0.39272550,  -0.00026452786,   0.00058455424,      0.22246793,      0.49161012,       7.3558237,      0.49161012,   1.3600500e+20,   2.3119710e+18,2010.10.10_00:00:00_TAI,    -0.058015560,     0.029637330,    0.0039961100,   0.00018797000,      622.418,      4.62900,      98.4160,      4.62900,   1.6399400e+22,   5.6066650e+18
2010.10.10_00:12:00_TAI,     0.062549613,      0.43697841,   0.00014387273,   0.00064604739,      0.12099697,      0.54332586,       7.8582757,      0.54332586,   1.4147443e+20,   2.5981160e+18,2010.10.10_00:12:00_TAI,    -0.064674270,     0.029983610,    0.0038993500,   0.00018843000,      620.072,      4.68200,      96.8870,      4.68200,   1.6465610e+22,   5.6929250e+18
2010.10.10_00:24:00_TAI,    -0.040957131,      0.40321353,   7.0108246e-06,   0.00061411334,    0.0058961035,      0.51646932,       7.4346858,      0.51646932,   1.4020846e+20,   2.3937353e+18,2010.10.10_00:24:00_TAI,    -0.036890530,     0.030276000,    0.0041789900,   0.00019228000,      620.052,      4.72400,      102.661,      4.72400,   1.6330020e+22,   5.6749510e+18
2010.10.10_00:36:00_TAI,      0.18968842,      0.41584418,   0.00055108608,   0.00065308583,      0.46346339,      0.54924519,       8.2477514,      0.54924519,   1.4198216e+20,   2.4569304e+18,2010.10.10_00:36:00_TAI,    -0.021967080,     0.029908970,    0.0042612200,   0.00018952000,      624.534,      4.67800,      105.171,      4.67800,   1.6415360e+22,   5.6360160e+18
2010.10.10_00:48:00_TAI,    -0.047644421,      0.40879268,  -0.00053736004,   0.00064609946,      0.45191979,      0.54336965,       7.3297897,      0.54336965,   1.4764936e+20,   2.4190923e+18,2010.10.10_00:48:00_TAI,    -0.038193540,     0.029917990,    0.0044011600,   0.00019030000,      632.362,      4.70300,      108.775,      4.70300,   1.6443160e+22,   5.6524220e+18
2010.10.10_01:00:00_TAI,     0.023796909,      0.40573149,   0.00025319327,   0.00067014589,      0.21293554,      0.56359269,       8.2314963,      0.56359269,   1.5497095e+20,   2.4211181e+18,2010.10.10_01:00:00_TAI,    -0.041570810,     0.029920310,    0.0046524800,   0.00019130000,      638.370,      4.69200,      114.111,      4.69200,   1.6448940e+22,   5.5864010e+18
2010.10.10_01:12:00_TAI,     -0.20468318,      0.36521032,   0.00023491255,   0.00059985165,      0.19756146,      0.50447524,       8.1857537,      0.50447524,   1.5869864e+20,   2.1941313e+18,2010.10.10_01:12:00_TAI,    -0.086153520,     0.030080700,    0.0044340900,   0.00019329000,      631.867,      4.72800,      108.471,      4.72800,   1.6442610e+22,   5.5999300e+18
2010.10.10_01:24:00_TAI,     -0.14797566,      0.37907115,   0.00035650247,   0.00063043348,      0.29981858,      0.53019456,       8.3547563,      0.53019456,   1.5768174e+20,   2.2578133e+18,2010.10.10_01:24:00_TAI,    -0.075949150,     0.029729790,    0.0042683500,   0.00019582000,      635.022,      4.80600,      104.771,      4.80600,   1.6524580e+22,   5.5383380e+18
2010.10.10_01:36:00_TAI,     0.023089341,      0.37818794,  -3.1336449e-06,   0.00061918006,    0.0026353954,      0.52073043,       8.0828203,      0.52073043,   1.5694683e+20,   2.2055298e+18,2010.10.10_01:36:00_TAI,    -0.041658520,     0.029960060,    0.0043960700,   0.00019280000,      644.984,      4.82800,      110.077,      4.82800,   1.6706310e+22,   5.6684230e+18
2010.10.10_01:48:00_TAI,      0.63851630,      0.39314294,   0.00058846568,   0.00063953585,      0.49489963,      0.53784965,       8.1703282,      0.53784965,   1.5561549e+20,   2.2928463e+18,2010.10.10_01:48:00_TAI,    -0.049977970,     0.029677740,    0.0043203700,   0.00019365000,      632.199,      4.75100,      105.987,      4.75100,   1.6554830e+22,   5.4902960e+18
