Date_obs,MCDz,errMCDz,MCHz,errMCHz,TCHz,errTCHz,ABSNCHz,errABSNCHz,USFz,errUSFz,Brhdr.T_REC,Brhdr.Meanjzd,Brhdr.errjz,Brhdr.meanjzh,Brhdr.errmih,Brhdr.totusjh,Brhdr.errtui,Brhdr.absnjzh,Brhdr.errtai,Brhdr.usflux,Brhdr.errvf
2010.07.21_00:00:00_TAI,     -0.19230045,      0.31845161,    0.0016180316,   0.00063618589,       1.3607646,      0.53503233,       10.242164,      0.53503233,   1.5916426e+20,   1.4164608e+18,2010.07.21_00:00:00_TAI,    -0.029031250,     0.029157810,    0.0037246200,   0.00022397000,       1826.7240,      10.2270,      170.085,      10.2270,   3.2451460e+22,   9.2578460e+18
2010.07.21_00:12:00_TAI,    -0.099883348,      0.33711721,    0.0016120067,   0.00063273437,       1.3556977,      0.53212960,       9.1689198,      0.53212960,   1.5803327e+20,   1.5203366e+18,2010.07.21_00:12:00_TAI,    -0.034724300,     0.029214330,    0.0035781200,   0.00022141000,       1774.9380,      10.0930,      163.109,      10.0930,   3.2328380e+22,   9.2812860e+18
2010.07.21_00:24:00_TAI,     -0.60065016,      0.32298903,    0.0010345102,   0.00059161693,      0.87002308,      0.49754984,       8.9494638,      0.49754984,   1.5104503e+20,   1.4321898e+18,2010.07.21_00:24:00_TAI,    0.0025240100,     0.028823870,    0.0035382200,   0.00021715000,       1804.4360,      10.0430,      163.643,      10.0430,   3.2606520e+22,   9.2858420e+18
2010.07.21_00:36:00_TAI,    -0.085246871,      0.33788078,   0.00052498452,   0.00062521828,      0.44151198,      0.52580857,       9.6636663,      0.52580857,   1.5240937e+20,   1.4801127e+18,2010.07.21_00:36:00_TAI,    0.0048169500,     0.028603630,    0.0036468200,   0.00021834000,       1832.9450,      10.1430,      169.406,      10.1430,   3.2719290e+22,   9.2504000e+18
2010.07.21_00:48:00_TAI,     -0.44950809,      0.34329722,   0.00081484815,   0.00061709524,      0.68528729,      0.51897710,       8.4941852,      0.51897710,   1.4752695e+20,   1.5164879e+18,2010.07.21_00:48:00_TAI,    0.0047094600,     0.028616950,    0.0032812400,   0.00022156000,       1845.4060,      10.2760,      152.187,      10.2760,   3.3017080e+22,   9.2331640e+18
2010.07.21_01:00:00_TAI,     -0.49374591,      0.33630623,    0.0011922088,   0.00065586804,       1.0026476,      0.55158502,       9.4463653,      0.55158502,   1.5500317e+20,   1.4866403e+18,2010.07.21_01:00:00_TAI,     0.023738140,     0.028492620,    0.0032295600,   0.00021987000,       1865.6510,      10.3110,      151.450,      10.3110,   3.3248340e+22,   9.2663210e+18
2010.07.21_01:12:00_TAI,     -0.71708747,      0.32213404,   0.00047447805,   0.00060801173,      0.39903604,      0.51133787,       9.4134202,      0.51133787,   1.5846600e+20,   1.4331403e+18,2010.07.21_01:12:00_TAI,    0.0031598400,     0.028303320,    0.0031468400,   0.00022361000,       1894.5460,      10.4440,      146.979,      10.4440,   3.3350790e+22,   9.1520190e+18
2010.07.21_01:24:00_TAI,     -0.78879101,      0.32975863,    0.0010295708,   0.00059353272,      0.86586905,      0.49916101,       8.4211775,      0.49916101,   1.5337985e+20,   1.4367846e+18,2010.07.21_01:24:00_TAI,   -0.0022710000,     0.028602630,    0.0034994100,   0.00022227000,       1887.4600,      10.4020,      163.776,      10.4020,   3.3320460e+22,   9.2595460e+18
2010.07.21_01:36:00_TAI,     -0.36992808,      0.34259105,    0.0014795888,   0.00063704396,       1.2443342,      0.53575397,       9.1647837,      0.53575397,   1.5127203e+20,   1.5096489e+18,2010.07.21_01:36:00_TAI,     0.010899860,     0.028730970,    0.0036175300,   0.00022154000,       1861.6350,      10.2870,      167.973,      10.2870,   3.2946640e+22,   9.2391400e+18
2010.07.21_01:48:00_TAI,     -0.33064048,      0.33076676,   0.00066808914,   0.00062585767,      0.56186297,      0.52634630,       9.8063994,      0.52634630,   1.5247962e+20,   1.4574468e+18,2010.07.21_01:48:00_TAI,     0.029032760,     0.028781170,    0.0038562600,   0.00022147000,       1873.7440,      10.3370,      179.991,      10.3370,   3.3130150e+22,   9.2772120e+18
