Date_obs,MCDz,errMCDz,MCHz,errMCHz,TCHz,errTCHz,ABSNCHz,errABSNCHz,USFz,errUSFz,Brhdr.T_REC,Brhdr.Meanjzd,Brhdr.errjz,Brhdr.meanjzh,Brhdr.errmih,Brhdr.totusjh,Brhdr.errtui,Brhdr.absnjzh,Brhdr.errtai,Brhdr.usflux,Brhdr.errvf
2010.07.21_00:00:00_TAI,    -0.045934880,      0.12323222,    0.0010312865,   0.00017460429,       8.1688207,       1.3830406,       75.040310,       1.3830406,   1.1588194e+21,   5.2226077e+18,2010.07.21_00:00:00_TAI,    -0.029031250,     0.029157810,    0.0037246200,   0.00022397000,       1826.7240,      10.2270,      170.085,      10.2270,   3.2451460e+22,   9.2578460e+18
2010.07.21_00:12:00_TAI,   -0.0039258120,      0.11972327,    0.0011039143,   0.00017116802,       8.7441055,       1.3558219,       73.378183,       1.3558219,   1.1490496e+21,   5.0869326e+18,2010.07.21_00:12:00_TAI,    -0.034724300,     0.029214330,    0.0035781200,   0.00022141000,       1774.9380,      10.0930,      163.109,      10.0930,   3.2328380e+22,   9.2812860e+18
2010.07.21_00:24:00_TAI,     0.014643933,      0.11945977,   0.00099030036,   0.00016654160,       7.8441692,       1.3191760,       73.703116,       1.3191760,   1.1419154e+21,   5.1506113e+18,2010.07.21_00:24:00_TAI,    0.0025240100,     0.028823870,    0.0035382200,   0.00021715000,       1804.4360,      10.0430,      163.643,      10.0430,   3.2606520e+22,   9.2858420e+18
2010.07.21_00:36:00_TAI,    -0.014883079,      0.11888137,   0.00094064054,   0.00016494108,       7.4508137,       1.3064983,       72.249374,       1.3064983,   1.1402127e+21,   4.9621949e+18,2010.07.21_00:36:00_TAI,    0.0048169500,     0.028603630,    0.0036468200,   0.00021834000,       1832.9450,      10.1430,      169.406,      10.1430,   3.2719290e+22,   9.2504000e+18
2010.07.21_00:48:00_TAI,    -0.044853667,      0.12117047,    0.0011164879,   0.00017026789,       8.8437004,       1.3486920,       72.551999,       1.3486920,   1.1539172e+21,   5.1650120e+18,2010.07.21_00:48:00_TAI,    0.0047094600,     0.028616950,    0.0032812400,   0.00022156000,       1845.4060,      10.2760,      152.187,      10.2760,   3.3017080e+22,   9.2331640e+18
2010.07.21_01:00:00_TAI,    -0.062873986,      0.11993025,    0.0010291710,   0.00016564844,       8.1520638,       1.3121013,       71.591620,       1.3121013,   1.1438606e+21,   4.9587199e+18,2010.07.21_01:00:00_TAI,     0.023738140,     0.028492620,    0.0032295600,   0.00021987000,       1865.6510,      10.3110,      151.450,      10.3110,   3.3248340e+22,   9.2663210e+18
2010.07.21_01:12:00_TAI,    -0.025957523,      0.11717253,    0.0010141381,   0.00016620790,       8.0329880,       1.3165328,       72.836124,       1.3165328,   1.1504181e+21,   4.9521067e+18,2010.07.21_01:12:00_TAI,    0.0031598400,     0.028303320,    0.0031468400,   0.00022361000,       1894.5460,      10.4440,      146.979,      10.4440,   3.3350790e+22,   9.1520190e+18
2010.07.21_01:24:00_TAI,    -0.050575659,      0.12063828,    0.0010270225,   0.00016605298,       8.1350453,       1.3153056,       71.979227,       1.3153056,   1.1447801e+21,   5.1368255e+18,2010.07.21_01:24:00_TAI,   -0.0022710000,     0.028602630,    0.0034994100,   0.00022227000,       1887.4600,      10.4020,      163.776,      10.4020,   3.3320460e+22,   9.2595460e+18
2010.07.21_01:36:00_TAI,    -0.082215489,      0.11943089,   0.00094930067,   0.00016832859,       7.5194106,       1.3333307,       73.131730,       1.3333307,   1.1393572e+21,   5.0373501e+18,2010.07.21_01:36:00_TAI,     0.010899860,     0.028730970,    0.0036175300,   0.00022154000,       1861.6350,      10.2870,      167.973,      10.2870,   3.2946640e+22,   9.2391400e+18
2010.07.21_01:48:00_TAI,    -0.032838341,      0.11895943,   0.00085273248,   0.00016910044,       6.7544940,       1.3394446,       74.235186,       1.3394446,   1.1441430e+21,   4.9365779e+18,2010.07.21_01:48:00_TAI,     0.029032760,     0.028781170,    0.0038562600,   0.00022147000,       1873.7440,      10.3370,      179.991,      10.3370,   3.3130150e+22,   9.2772120e+18
2010.07.21_02:00:00_TAI,    -0.065675846,      0.12013201,   0.00096398667,   0.00017106278,       7.6357384,       1.3549883,       75.619336,       1.3549883,   1.1646549e+21,   4.8981391e+18,2010.07.21_02:00:00_TAI,    -0.017610020,     0.028450590,    0.0035561400,   0.00021853000,       1868.8790,      10.2900,      167.444,      10.2900,   3.3303000e+22,   9.2409050e+18
2010.07.21_02:12:00_TAI,    -0.062154052,      0.12038930,    0.0010361786,   0.00016917888,       8.2075705,       1.3400659,       72.273509,       1.3400659,   1.1176969e+21,   4.9656857e+18,2010.07.21_02:12:00_TAI,     0.044066370,     0.028462730,    0.0037128900,   0.00021766000,       1870.0500,      10.2630,      175.063,      10.2630,   3.3299470e+22,   9.2867150e+18
2010.07.21_02:24:00_TAI,    -0.018296817,      0.11862062,    0.0012178229,   0.00017242733,       9.6463749,       1.3657969,       75.276623,       1.3657969,   1.1402446e+21,   4.8926119e+18,2010.07.21_02:24:00_TAI,     0.036408490,     0.028520400,    0.0039932400,   0.00021886000,       1915.5990,      10.4170,      190.066,      10.4170,   3.3477760e+22,   9.3703290e+18
