Date_obs,MCDz,errMCDz,MCHz,errMCHz,TCHz,errTCHz,ABSNCHz,errABSNCHz,USFz,errUSFz,Brhdr.T_REC,Brhdr.Meanjzd,Brhdr.errjz,Brhdr.meanjzh,Brhdr.errmih,Brhdr.totusjh,Brhdr.errtui,Brhdr.absnjzh,Brhdr.errtai,Brhdr.usflux,Brhdr.errvf
2010.11.07_00:00:00_TAI,    -0.047491514,      0.13416000,  -6.2955306e-05,   0.00019081113,      0.49866898,       1.5114150,       63.083658,       1.5114150,   1.3511053e+21,   8.4167550e+18,2010.11.07_00:00:00_TAI,      0.14717588,     0.022835250,    0.0019484600,   0.00014419000,       1631.2910,      7.45800,      100.782,      7.45800,   3.2461400e+22,   7.7100590e+18
2010.11.07_00:12:00_TAI,  -0.00076459742,      0.17917688,   0.00020111136,   0.00021443811,       1.5930031,       1.6985643,       63.725830,       1.6985643,   1.3628784e+21,   9.0877348e+18,2010.11.07_00:12:00_TAI,      0.15947382,     0.022879590,    0.0019673400,   0.00014441000,       1616.8390,      7.45400,      101.550,      7.45400,   3.2405820e+22,   7.7071600e+18
2010.11.07_00:24:00_TAI,    -0.016737862,      0.13883978,  -0.00021769542,   0.00019758980,       1.7243654,       1.5651088,       67.496113,       1.5651088,   1.3752188e+21,   8.5588227e+18,2010.11.07_00:24:00_TAI,      0.19521242,     0.022821460,    0.0019006000,   0.00014285000,       1619.2760,      7.44700,      99.0840,      7.44700,   3.2500950e+22,   7.7527000e+18
2010.11.07_00:36:00_TAI,    -0.037558655,      0.13480613,   0.00028136370,   0.00019396006,       2.2286819,       1.5363576,       68.447094,       1.5363576,   1.3678795e+21,   8.3720845e+18,2010.11.07_00:36:00_TAI,      0.17022979,     0.022702680,    0.0018067000,   0.00014357000,       1616.4870,      7.44300,      93.6550,      7.44300,   3.2509650e+22,   7.6497750e+18
2010.11.07_00:48:00_TAI,    -0.093769628,      0.13190867,   6.2544122e-05,   0.00019696960,      0.49541199,       1.5601962,       68.909735,       1.5601962,   1.4206441e+21,   8.2857104e+18,2010.11.07_00:48:00_TAI,      0.17305969,     0.022889550,    0.0015735300,   0.00014547000,       1629.1050,      7.51200,      81.2590,      7.51200,   3.2428990e+22,   7.6707640e+18
2010.11.07_01:00:00_TAI,     0.019189883,      0.13585468,   4.9610913e-06,   0.00019561316,     0.039296804,       1.5494518,       66.701037,       1.5494518,   1.3760650e+21,   8.3817140e+18,2010.11.07_01:00:00_TAI,      0.19622740,     0.023072720,    0.0020939200,   0.00014764000,       1618.4730,      7.61900,      108.050,      7.61900,   3.2382500e+22,   7.6989340e+18
2010.11.07_01:12:00_TAI,    -0.050962179,      0.13310770,   0.00029434459,   0.00019073679,       2.3315035,       1.5108261,       65.266770,       1.5108261,   1.3588463e+21,   8.2436151e+18,2010.11.07_01:12:00_TAI,      0.18162611,     0.023400180,    0.0021320900,   0.00014792000,       1611.8450,      7.60700,      109.649,      7.60700,   3.2248450e+22,   7.7715630e+18
2010.11.07_01:24:00_TAI,    -0.098130450,      0.13680629,   0.00021931876,   0.00019686100,       1.7372239,       1.5593360,       68.938201,       1.5593360,   1.3679551e+21,   8.4000408e+18,2010.11.07_01:24:00_TAI,      0.19740263,     0.023686710,    0.0020141400,   0.00015164000,       1633.1860,      7.75900,      103.062,      7.75900,   3.2178980e+22,   7.8149040e+18
2010.11.07_01:36:00_TAI,    0.0086599071,      0.13571713,   5.6916568e-05,   0.00019372425,      0.45083613,       1.5344898,       68.158529,       1.5344898,   1.3448145e+21,   8.3667166e+18,2010.11.07_01:36:00_TAI,      0.20858796,     0.023968480,    0.0022485600,   0.00015399000,       1634.9950,      7.82800,      114.306,      7.82800,   3.2097190e+22,   7.8396060e+18
2010.11.07_01:48:00_TAI,    -0.046512574,      0.13686128,   7.6424167e-05,   0.00020137302,      0.60535582,       1.5950757,       69.922646,       1.5950757,   1.3851018e+21,   8.4864057e+18,2010.11.07_01:48:00_TAI,      0.18403684,     0.024257840,    0.0020989000,   0.00015754000,       1653.6960,      7.95300,      105.954,      7.95300,   3.1930360e+22,   7.8628050e+18
