Date_obs,MCDz,errMCDz,MCHz,errMCHz,TCHz,errTCHz,ABSNCHz,errABSNCHz,USFz,errUSFz,Brhdr.T_REC,Brhdr.Meanjzd,Brhdr.errjz,Brhdr.meanjzh,Brhdr.errmih,Brhdr.totusjh,Brhdr.errtui,Brhdr.absnjzh,Brhdr.errtai,Brhdr.usflux,Brhdr.errvf
2010.11.07_00:00:00_TAI,    -0.034979679,      0.14557238,   8.7072787e-05,   0.00019385450,      0.68970354,       1.5355215,       58.210720,       1.5355215,   1.1138424e+21,   9.2169844e+18,2010.11.07_00:00:00_TAI,      0.14717588,     0.022835250,    0.0019484600,   0.00014419000,       1631.2910,      7.45800,      100.782,      7.45800,   3.2461400e+22,   7.7100590e+18
2010.11.07_00:12:00_TAI,    -0.076546993,      0.14179961,   9.5614540e-05,   0.00021088814,      0.75736277,       1.6704450,       58.528593,       1.6704450,   1.1150280e+21,   1.0466030e+19,2010.11.07_00:12:00_TAI,      0.15947382,     0.022879590,    0.0019673400,   0.00014441000,       1616.8390,      7.45400,      101.550,      7.45400,   3.2405820e+22,   7.7071600e+18
2010.11.07_00:24:00_TAI,    -0.022772473,      0.14577867,   2.1399361e-05,   0.00019218034,      0.16950434,       1.5222605,       58.580140,       1.5222605,   1.1011195e+21,   9.1834344e+18,2010.11.07_00:24:00_TAI,      0.19521242,     0.022821460,    0.0019006000,   0.00014285000,       1619.2760,      7.44700,      99.0840,      7.44700,   3.2500950e+22,   7.7527000e+18
2010.11.07_00:36:00_TAI,     0.065106443,      0.14524666,   0.00015254418,   0.00019311012,       1.2083025,       1.5296253,       57.868230,       1.5296253,   1.1176512e+21,   9.2122019e+18,2010.11.07_00:36:00_TAI,      0.17022979,     0.022702680,    0.0018067000,   0.00014357000,       1616.4870,      7.44300,      93.6550,      7.44300,   3.2509650e+22,   7.6497750e+18
2010.11.07_00:48:00_TAI,    -0.017341731,      0.14396081,   0.00026374279,   0.00019206246,       2.0891066,       1.5213268,       59.905985,       1.5213268,   1.1203592e+21,   8.9578490e+18,2010.11.07_00:48:00_TAI,      0.17305969,     0.022889550,    0.0015735300,   0.00014547000,       1629.1050,      7.51200,      81.2590,      7.51200,   3.2428990e+22,   7.6707640e+18
2010.11.07_01:00:00_TAI,     0.035197056,      0.15430207,   0.00015438046,   0.00020085159,       1.2228476,       1.5909455,       60.725970,       1.5909455,   1.1242077e+21,   9.4800635e+18,2010.11.07_01:00:00_TAI,      0.19622740,     0.023072720,    0.0020939200,   0.00014764000,       1618.4730,      7.61900,      108.050,      7.61900,   3.2382500e+22,   7.6989340e+18
2010.11.07_01:12:00_TAI,    -0.092432168,      0.15264146,   0.00025427653,   0.00019042379,       2.0141244,       1.5083468,       58.718356,       1.5083468,   1.0994305e+21,   9.3761945e+18,2010.11.07_01:12:00_TAI,      0.18162611,     0.023400180,    0.0021320900,   0.00014792000,       1611.8450,      7.60700,      109.649,      7.60700,   3.2248450e+22,   7.7715630e+18
2010.11.07_01:24:00_TAI,    -0.046198163,      0.14088176,   0.00030074000,   0.00018772635,       2.3821616,       1.4869804,       58.904669,       1.4869804,   1.1105409e+21,   8.9798150e+18,2010.11.07_01:24:00_TAI,      0.19740263,     0.023686710,    0.0020141400,   0.00015164000,       1633.1860,      7.75900,      103.062,      7.75900,   3.2178980e+22,   7.8149040e+18
2010.11.07_01:36:00_TAI,    0.0051050250,      0.14536301,   0.00011374330,   0.00019296285,      0.90096068,       1.5284588,       61.577195,       1.5284588,   1.1291568e+21,   8.9756707e+18,2010.11.07_01:36:00_TAI,      0.20858796,     0.023968480,    0.0022485600,   0.00015399000,       1634.9950,      7.82800,      114.306,      7.82800,   3.2097190e+22,   7.8396060e+18
2010.11.07_01:48:00_TAI,    -0.068296604,      0.15135181,  -4.5276338e-06,   0.00020000041,     0.035863388,       1.5842032,       62.203934,       1.5842032,   1.1302620e+21,   9.1824130e+18,2010.11.07_01:48:00_TAI,      0.18403684,     0.024257840,    0.0020989000,   0.00015754000,       1653.6960,      7.95300,      105.954,      7.95300,   3.1930360e+22,   7.8628050e+18
