Date_obs,MCDz,errMCDz,MCHz,errMCHz,TCHz,errTCHz,ABSNCHz,errABSNCHz,USFz,errUSFz,Brhdr.T_REC,Brhdr.Meanjzd,Brhdr.errjz,Brhdr.meanjzh,Brhdr.errmih,Brhdr.totusjh,Brhdr.errtui,Brhdr.absnjzh,Brhdr.errtai,Brhdr.usflux,Brhdr.errvf
2010.11.07_00:00:00_TAI,    -0.035288443,      0.14259744,   4.1556779e-05,   0.00018762107,      0.32917125,       1.4861465,       58.329664,       1.4861465,   1.0878043e+21,   9.0132129e+18,2010.11.07_00:00:00_TAI,      0.14717588,     0.022835250,    0.0019484600,   0.00014419000,       1631.2910,      7.45800,      100.782,      7.45800,   3.2461400e+22,   7.7100590e+18
2010.11.07_00:12:00_TAI,    -0.055967135,      0.14093095,   5.1884485e-05,   0.00018768825,      0.41097700,       1.4866786,       58.352759,       1.4866786,   1.1166581e+21,   8.8834458e+18,2010.11.07_00:12:00_TAI,      0.15947382,     0.022879590,    0.0019673400,   0.00014441000,       1616.8390,      7.45400,      101.550,      7.45400,   3.2405820e+22,   7.7071600e+18
2010.11.07_00:24:00_TAI,     0.024096281,      0.14547090,  -0.00013102476,   0.00018922227,       1.0378472,       1.4988296,       59.476197,       1.4988296,   1.0815270e+21,   9.1170414e+18,2010.11.07_00:24:00_TAI,      0.19521242,     0.022821460,    0.0019006000,   0.00014285000,       1619.2760,      7.44700,      99.0840,      7.44700,   3.2500950e+22,   7.7527000e+18
2010.11.07_00:36:00_TAI,    -0.019744274,      0.14482401,   7.1433985e-05,   0.00019081581,      0.56582860,       1.5114520,       58.564657,       1.5114520,   1.0976200e+21,   9.1689977e+18,2010.11.07_00:36:00_TAI,      0.17022979,     0.022702680,    0.0018067000,   0.00014357000,       1616.4870,      7.44300,      93.6550,      7.44300,   3.2509650e+22,   7.6497750e+18
2010.11.07_00:48:00_TAI,    -0.090597662,      0.14596094,   0.00019004478,   0.00019352381,       1.5053447,       1.5329021,       60.889344,       1.5329021,   1.1021189e+21,   9.1951269e+18,2010.11.07_00:48:00_TAI,      0.17305969,     0.022889550,    0.0015735300,   0.00014547000,       1629.1050,      7.51200,      81.2590,      7.51200,   3.2428990e+22,   7.6707640e+18
2010.11.07_01:00:00_TAI,    0.0023121233,      0.15474346,   0.00010578637,   0.00019835302,      0.83793380,       1.5711543,       61.237934,       1.5711543,   1.0894606e+21,   9.4848639e+18,2010.11.07_01:00:00_TAI,      0.19622740,     0.023072720,    0.0020939200,   0.00014764000,       1618.4730,      7.61900,      108.050,      7.61900,   3.2382500e+22,   7.6989340e+18
2010.11.07_01:12:00_TAI,    -0.045755427,      0.15443388,   0.00042041166,   0.00019178301,       3.3300808,       1.5191132,       60.129455,       1.5191132,   1.0852810e+21,   9.4748669e+18,2010.11.07_01:12:00_TAI,      0.18162611,     0.023400180,    0.0021320900,   0.00014792000,       1611.8450,      7.60700,      109.649,      7.60700,   3.2248450e+22,   7.7715630e+18
2010.11.07_01:24:00_TAI,    -0.037386906,      0.14046401,   0.00026192724,   0.00018487857,       2.0747257,       1.4644231,       61.587078,       1.4644231,   1.0832111e+21,   8.8796034e+18,2010.11.07_01:24:00_TAI,      0.19740263,     0.023686710,    0.0020141400,   0.00015164000,       1633.1860,      7.75900,      103.062,      7.75900,   3.2178980e+22,   7.8149040e+18
2010.11.07_01:36:00_TAI,     0.026286966,      0.14988163,   0.00010393524,   0.00018935411,      0.82327104,       1.4998739,       61.936862,       1.4998739,   1.0807266e+21,   8.9340361e+18,2010.11.07_01:36:00_TAI,      0.20858796,     0.023968480,    0.0022485600,   0.00015399000,       1634.9950,      7.82800,      114.306,      7.82800,   3.2097190e+22,   7.8396060e+18
2010.11.07_01:48:00_TAI,    -0.018412058,      0.15195510,   5.0153159e-05,   0.00019982472,      0.39726317,       1.5828116,       61.699009,       1.5828116,   1.0915404e+21,   1.0026879e+19,2010.11.07_01:48:00_TAI,      0.18403684,     0.024257840,    0.0020989000,   0.00015754000,       1653.6960,      7.95300,      105.954,      7.95300,   3.1930360e+22,   7.8628050e+18
