Date_obs,MCDz,errMCDz,MCHz,errMCHz,TCHz,errTCHz,ABSNCHz,errABSNCHz,USFz,errUSFz,Brhdr.T_REC,Brhdr.Meanjzd,Brhdr.errjz,Brhdr.meanjzh,Brhdr.errmih,Brhdr.totusjh,Brhdr.errtui,Brhdr.absnjzh,Brhdr.errtai,Brhdr.usflux,Brhdr.errvf
2010.11.07_00:00:00_TAI,    -0.017377708,      0.13715150,   0.00037108306,   0.00018942305,       2.9393489,       1.5004200,       59.904230,       1.5004200,   1.2152434e+21,   8.6527934e+18,2010.11.07_00:00:00_TAI,      0.14717588,     0.022835250,    0.0019484600,   0.00014419000,       1631.2910,      7.45800,      100.782,      7.45800,   3.2461400e+22,   7.7100590e+18
2010.11.07_00:12:00_TAI,    -0.012408451,      0.14363930,   0.00011077169,   0.00021564532,      0.87742259,       1.7081266,       60.777855,       1.7081266,   1.2152862e+21,   1.0727248e+19,2010.11.07_00:12:00_TAI,      0.15947382,     0.022879590,    0.0019673400,   0.00014441000,       1616.8390,      7.45400,      101.550,      7.45400,   3.2405820e+22,   7.7071600e+18
2010.11.07_00:24:00_TAI,     0.063309979,      0.13792844,  -0.00022784623,   0.00019175048,       1.8047700,       1.5188555,       62.384845,       1.5188555,   1.2317045e+21,   8.6570387e+18,2010.11.07_00:24:00_TAI,      0.19521242,     0.022821460,    0.0019006000,   0.00014285000,       1619.2760,      7.44700,      99.0840,      7.44700,   3.2500950e+22,   7.7527000e+18
2010.11.07_00:36:00_TAI,     0.086131797,      0.16633308,  -6.6786520e-06,   0.00021694531,     0.052901603,       1.7184238,       63.082155,       1.7184238,   1.2345670e+21,   1.0536469e+19,2010.11.07_00:36:00_TAI,      0.17022979,     0.022702680,    0.0018067000,   0.00014357000,       1616.4870,      7.44300,      93.6550,      7.44300,   3.2509650e+22,   7.6497750e+18
2010.11.07_00:48:00_TAI,     0.057634574,      0.13744393,   0.00027228742,   0.00018683776,       2.1567887,       1.4799419,       61.333800,       1.4799419,   1.1935844e+21,   8.5390844e+18,2010.11.07_00:48:00_TAI,      0.17305969,     0.022889550,    0.0015735300,   0.00014547000,       1629.1050,      7.51200,      81.2590,      7.51200,   3.2428990e+22,   7.6707640e+18
2010.11.07_01:00:00_TAI,    0.0066303558,      0.13961127,   0.00021105449,   0.00018686022,       1.6717626,       1.4801198,       61.190203,       1.4801198,   1.1999945e+21,   8.5918214e+18,2010.11.07_01:00:00_TAI,      0.19622740,     0.023072720,    0.0020939200,   0.00014764000,       1618.4730,      7.61900,      108.050,      7.61900,   3.2382500e+22,   7.6989340e+18
2010.11.07_01:12:00_TAI,    -0.053249354,      0.13537761,   0.00031163415,   0.00018484196,       2.4684541,       1.4641331,       61.507409,       1.4641331,   1.1902184e+21,   8.4762899e+18,2010.11.07_01:12:00_TAI,      0.18162611,     0.023400180,    0.0021320900,   0.00014792000,       1611.8450,      7.60700,      109.649,      7.60700,   3.2248450e+22,   7.7715630e+18
2010.11.07_01:24:00_TAI,   -0.0075232823,      0.14130080,   9.1896738e-05,   0.00018943398,      0.72791406,       1.5005066,       64.136378,       1.5005066,   1.1946473e+21,   8.5719568e+18,2010.11.07_01:24:00_TAI,      0.19740263,     0.023686710,    0.0020141400,   0.00015164000,       1633.1860,      7.75900,      103.062,      7.75900,   3.2178980e+22,   7.8149040e+18
2010.11.07_01:36:00_TAI,    -0.014227250,      0.13444514,   0.00030463763,   0.00018933031,       2.4130347,       1.4996854,       64.388041,       1.4996854,   1.2330637e+21,   8.4158783e+18,2010.11.07_01:36:00_TAI,      0.20858796,     0.023968480,    0.0022485600,   0.00015399000,       1634.9950,      7.82800,      114.306,      7.82800,   3.2097190e+22,   7.8396060e+18
2010.11.07_01:48:00_TAI,     0.027714434,      0.13347334,   0.00011632096,   0.00018141369,      0.92137835,       1.4369778,       61.365805,       1.4369778,   1.1926498e+21,   8.4029040e+18,2010.11.07_01:48:00_TAI,      0.18403684,     0.024257840,    0.0020989000,   0.00015754000,       1653.6960,      7.95300,      105.954,      7.95300,   3.1930360e+22,   7.8628050e+18
