Date_obs,MCDz,errMCDz,MCHz,errMCHz,TCHz,errTCHz,ABSNCHz,errABSNCHz,USFz,errUSFz,Brhdr.T_REC,Brhdr.Meanjzd,Brhdr.errjz,Brhdr.meanjzh,Brhdr.errmih,Brhdr.totusjh,Brhdr.errtui,Brhdr.absnjzh,Brhdr.errtai,Brhdr.usflux,Brhdr.errvf
2010.11.07_00:00:00_TAI,     0.045615101,      0.13250821,   0.00026525257,   0.00019256381,       2.1010656,       1.5252979,       78.759311,       1.5252979,   1.6841398e+21,   7.4581571e+18,2010.11.07_00:00:00_TAI,      0.14717588,     0.022835250,    0.0019484600,   0.00014419000,       1631.2910,      7.45800,      100.782,      7.45800,   3.2461400e+22,   7.7100590e+18
2010.11.07_00:12:00_TAI,    0.0076316241,      0.11853738,   8.2598879e-05,   0.00019092955,      0.65426572,       1.5123530,       76.908423,       1.5123530,   1.6843244e+21,   7.2755022e+18,2010.11.07_00:12:00_TAI,      0.15947382,     0.022879590,    0.0019673400,   0.00014441000,       1616.8390,      7.45400,      101.550,      7.45400,   3.2405820e+22,   7.7071600e+18
2010.11.07_00:24:00_TAI,     0.097756911,      0.12046348,   3.2049990e-05,   0.00019743212,      0.25386797,       1.5638598,       77.953994,       1.5638598,   1.7168700e+21,   8.7348417e+18,2010.11.07_00:24:00_TAI,      0.19521242,     0.022821460,    0.0019006000,   0.00014285000,       1619.2760,      7.44700,      99.0840,      7.44700,   3.2500950e+22,   7.7527000e+18
2010.11.07_00:36:00_TAI,      0.10510018,      0.11937592,   1.0549841e-05,   0.00019023484,     0.083565293,       1.5068502,       77.055425,       1.5068502,   1.6636950e+21,   7.3151811e+18,2010.11.07_00:36:00_TAI,      0.17022979,     0.022702680,    0.0018067000,   0.00014357000,       1616.4870,      7.44300,      93.6550,      7.44300,   3.2509650e+22,   7.6497750e+18
2010.11.07_00:48:00_TAI,      0.11737879,      0.11619115,   0.00028746183,   0.00018982815,       2.2769851,       1.5036288,       79.037349,       1.5036288,   1.6932649e+21,   7.1297951e+18,2010.11.07_00:48:00_TAI,      0.17305969,     0.022889550,    0.0015735300,   0.00014547000,       1629.1050,      7.51200,      81.2590,      7.51200,   3.2428990e+22,   7.6707640e+18
2010.11.07_01:00:00_TAI,     0.084324585,      0.12764939,   0.00018363867,   0.00019616471,       1.4546019,       1.5538207,       81.269743,       1.5538207,   1.6625504e+21,   7.2768348e+18,2010.11.07_01:00:00_TAI,      0.19622740,     0.023072720,    0.0020939200,   0.00014764000,       1618.4730,      7.61900,      108.050,      7.61900,   3.2382500e+22,   7.6989340e+18
2010.11.07_01:12:00_TAI,     0.032769424,      0.11518868,   0.00025430018,   0.00018443199,       2.0143117,       1.4608858,       78.856357,       1.4608858,   1.6503377e+21,   7.0554773e+18,2010.11.07_01:12:00_TAI,      0.18162611,     0.023400180,    0.0021320900,   0.00014792000,       1611.8450,      7.60700,      109.649,      7.60700,   3.2248450e+22,   7.7715630e+18
2010.11.07_01:24:00_TAI,     0.049553320,      0.11660746,   7.1253775e-05,   0.00018719480,      0.56440115,       1.4827700,       80.107126,       1.4827700,   1.6509311e+21,   7.0883546e+18,2010.11.07_01:24:00_TAI,      0.19740263,     0.023686710,    0.0020141400,   0.00015164000,       1633.1860,      7.75900,      103.062,      7.75900,   3.2178980e+22,   7.8149040e+18
2010.11.07_01:36:00_TAI,   -0.0095899142,      0.11741914,   0.00038250720,   0.00018842118,       3.0298395,       1.4924841,       79.542575,       1.4924841,   1.6467258e+21,   7.0853725e+18,2010.11.07_01:36:00_TAI,      0.20858796,     0.023968480,    0.0022485600,   0.00015399000,       1634.9950,      7.82800,      114.306,      7.82800,   3.2097190e+22,   7.8396060e+18
2010.11.07_01:48:00_TAI,      0.11525619,      0.11637651,   0.00019190414,   0.00018610947,       1.5200727,       1.4741731,       80.836622,       1.4741731,   1.6367316e+21,   7.0647123e+18,2010.11.07_01:48:00_TAI,      0.18403684,     0.024257840,    0.0020989000,   0.00015754000,       1653.6960,      7.95300,      105.954,      7.95300,   3.1930360e+22,   7.8628050e+18
2010.11.07_02:00:00_TAI,     0.035410294,      0.11627551,   0.00042295164,   0.00018395753,       3.3501999,       1.4571276,       78.330661,       1.4571276,   1.6149425e+21,   7.0187633e+18,2010.11.07_02:00:00_TAI,      0.17604235,     0.024755300,    0.0022596200,   0.00016179000,       1656.4440,      8.06000,      112.563,      8.06000,   3.1708280e+22,   7.8884700e+18
2010.11.07_02:12:00_TAI,     0.045458934,      0.11797433,   0.00062828619,   0.00019134190,       4.9766549,       1.5156192,       82.091800,       1.5156192,   1.6326758e+21,   7.1173281e+18,2010.11.07_02:12:00_TAI,      0.19072650,     0.025332640,    0.0021409900,   0.00016899000,       1667.0290,      8.32100,      105.418,      8.32100,   3.1614370e+22,   7.9500770e+18
